PLAYER_ID,PLAYER_NAME,realistic_comp_list,realistic_comp_similarity_mean,median_comp_group_points,median_comp_group_minutes,median_comp_group_rebounds,median_comp_group_assists,ceiling_comp_PLAYER_ID,ceiling_comp_PLAYER_NAME,ceiling_shot_embedding_distance,ceiling_pca_distance,ceiling_macro_role_match,ceiling_comp_supported,ceiling_comp_similarity_score,comp_based_interpretation
1904,Devean George,"Jay Williams, Brian Scalabrine, Casey Jacobsen, Bostjan Nachbar, Shannon Brown",7.3047591674520955,147.5,512.0,79.0,40.0,1497,Chauncey Billups,16.032083843125164,5.219749733266437,1,1,12.24776690467461,"Closest realistic comps: Jay Williams, Brian Scalabrine, Casey Jacobsen, Bostjan Nachbar, Shannon Brown. Comp group median later-career points: 147.5; minutes: 512.0."
1905,Andrei Kirilenko,"Trevor Ariza, Paul Millsap, Ronnie Brewer, Eduardo Najera, Tyson Chandler",6.885930548932508,436.0,1367.5,234.0,54.0,1503,Tracy McGrady,54.43368329144752,6.506457791408312,0,1,37.659154366433796,"Closest realistic comps: Trevor Ariza, Paul Millsap, Ronnie Brewer, Eduardo Najera, Tyson Chandler. Comp group median later-career points: 436.0; minutes: 1367.5."
1906,Tim James,"Roger Mason Jr., Kedrick Brown, Shawne Williams, Dan Langhi, Jumaine Jones",12.199150537359623,130.5,485.0,73.0,30.0,1497,Chauncey Billups,29.043550504964728,10.930523398278753,0,1,22.703991017624634,"Closest realistic comps: Roger Mason Jr., Kedrick Brown, Shawne Williams, Dan Langhi, Jumaine Jones. Comp group median later-career points: 130.5; minutes: 485.0."
1907,Vonteego Cummings,"Kareem Rush, Hedo Turkoglu, Quincy Douby, Courtney Alexander, Rodney White",6.147169351714984,390.0,877.0,89.0,59.0,1717,Dirk Nowitzki,10.741639608208942,7.132769597475697,1,1,9.478535104452305,"Closest realistic comps: Kareem Rush, Hedo Turkoglu, Quincy Douby, Courtney Alexander, Rodney White. Comp group median later-career points: 390.0; minutes: 877.0."
1908,Jumaine Jones,"Oleksiy Pecherov, Rodney Buford, Bobby Simmons, Travis Outlaw, Delonte West",6.823006681836686,279.5,793.0,121.0,34.0,1717,Dirk Nowitzki,12.73873531189948,7.097467254281515,1,1,10.764291491733193,"Closest realistic comps: Oleksiy Pecherov, Rodney Buford, Bobby Simmons, Travis Outlaw, Delonte West. Comp group median later-career points: 279.5; minutes: 793.0."
1909,Scott Padgett,"Jameer Nelson, Darius Songaila, Carlos Delfino, Royal Ivey, Thabo Sefolosha",7.282576594129618,519.0,1369.5,214.0,84.5,947,Allen Iverson,12.45083231371255,4.854863487370338,0,1,9.792243224492776,"Closest realistic comps: Jameer Nelson, Darius Songaila, Carlos Delfino, Royal Ivey, Thabo Sefolosha. Comp group median later-career points: 519.0; minutes: 1369.5."
1910,Leon Smith,"Soumaila Samake, Aaron Gray, Bernard Robinson, Mamadou N'diaye, Corsley Edwards",10.381753700561523,34.0,151.5,38.0,3.0,977,Kobe Bryant,47.51872147291159,7.910697108047785,0,1,33.65591294520926,"Closest realistic comps: Soumaila Samake, Aaron Gray, Bernard Robinson, Mamadou N'diaye, Corsley Edwards. Comp group median later-career points: 34.0; minutes: 151.5."
1911,John Celestand,"Maurice Ager, Travis Hansen, Frank Williams, Tamar Slay, Speedy Claxton",10.412566856964803,53.0,167.0,25.0,19.0,947,Allen Iverson,27.052512673680365,7.002450233300598,0,1,20.03499081954745,"Closest realistic comps: Maurice Ager, Travis Hansen, Frank Williams, Tamar Slay, Speedy Claxton. Comp group median later-career points: 53.0; minutes: 167.0."
1913,Michael Ruffin,"Todd MacCulloch, Chris Richard, Greg Oden, Mark Madsen, Dan Gadzuric",9.989170914275885,165.0,641.0,170.5,16.5,1503,Tracy McGrady,76.28240290985237,10.48797317625631,0,1,53.25435250309375,"Closest realistic comps: Todd MacCulloch, Chris Richard, Greg Oden, Mark Madsen, Dan Gadzuric. Comp group median later-career points: 165.0; minutes: 641.0."
1914,Chris Herren,"Vonteego Cummings, Orien Greene, Reece Gaines, Kareem Rush, Jiri Welsch",7.306901364739373,333.0,877.0,89.0,59.0,1717,Dirk Nowitzki,13.379822558776775,8.690813544573752,1,1,11.738669403805716,"Closest realistic comps: Vonteego Cummings, Orien Greene, Reece Gaines, Kareem Rush, Jiri Welsch. Comp group median later-career points: 333.0; minutes: 877.0."
1915,Evan Eschmeyer,"Mario Kasun, Chris Richard, Jake Voskuhl, Dan Gadzuric, Renaldo Balkman",8.28578900245785,99.0,390.0,97.0,12.5,1503,Tracy McGrady,83.75839782596061,9.15551496885482,0,1,57.64738882597359,"Closest realistic comps: Mario Kasun, Chris Richard, Jake Voskuhl, Dan Gadzuric, Renaldo Balkman. Comp group median later-career points: 99.0; minutes: 390.0."
1916,Calvin Booth,"Tamar Slay, Hanno Mottola, Chris Porter, Cal Bowdler, Andray Blatche",7.495938275234923,357.5,1147.0,189.0,37.5,1495,Tim Duncan,14.562454526320296,6.264877305627625,0,1,11.65830249907786,"Closest realistic comps: Tamar Slay, Hanno Mottola, Chris Porter, Cal Bowdler, Andray Blatche. Comp group median later-career points: 357.5; minutes: 1147.0."
1917,Wang Zhi-zhi,"Bostjan Nachbar, Rashad McCants, Keith Bogans, Quincy Lewis, Jason Richardson",6.918949301660223,341.0,868.0,86.5,50.5,1713,Vince Carter,11.0410736016907,9.882438562933372,0,1,10.635551338125634,"Closest realistic comps: Bostjan Nachbar, Rashad McCants, Keith Bogans, Quincy Lewis, Jason Richardson. Comp group median later-career points: 341.0; minutes: 868.0."
1918,Obinna Ekezie,"Calvin Booth, Kendrick Perkins, Cory Jefferson, Thomas Robinson, Chris Porter",8.366760989367794,206.5,798.0,189.0,33.0,1495,Tim Duncan,14.127345233957692,7.692087756110848,0,1,11.875005116711296,"Closest realistic comps: Calvin Booth, Kendrick Perkins, Cory Jefferson, Thomas Robinson, Chris Porter. Comp group median later-career points: 206.5; minutes: 798.0."
1919,Laron Profit,"Terrence Williams, Victor Claver, Ersan Ilyasova, Wilson Chandler, Gordan Giricek",13.689323118425747,393.0,961.0,108.0,55.5,951,Ray Allen,31.067508405440204,9.523742988523455,0,1,23.527190509519343,"Closest realistic comps: Terrence Williams, Victor Claver, Ersan Ilyasova, Wilson Chandler, Gordan Giricek. Comp group median later-career points: 393.0; minutes: 961.0."
1921,Gordan Giricek,"Vladimir Radmanovic, Mike Miller, Wilson Chandler, Brian Cook, Jared Dudley",5.347991387965055,428.0,1373.0,212.5,84.0,951,Ray Allen,11.05531200952343,4.393506269888406,1,1,8.723680000651171,"Closest realistic comps: Vladimir Radmanovic, Mike Miller, Wilson Chandler, Brian Cook, Jared Dudley. Comp group median later-career points: 428.0; minutes: 1373.0."
1924,Lee Nailon,"Speedy Claxton, Tayshaun Prince, DeShawn Stevenson, Caron Butler, Lou Williams",6.442568729396766,661.0,1682.0,153.0,153.0,947,Allen Iverson,13.126389045987116,5.353165913059556,1,1,10.40576094946247,"Closest realistic comps: Speedy Claxton, Tayshaun Prince, DeShawn Stevenson, Caron Butler, Lou Williams. Comp group median later-career points: 661.0; minutes: 1682.0."
1928,Todd MacCulloch,"Mark Madsen, Dan Gadzuric, Andrew Bogut, Andrew Bynum, Olumide Oyedeji",8.001821984245424,165.0,647.0,170.5,18.0,1503,Tracy McGrady,68.78962174689279,5.3910066138209,0,1,46.60010645031763,"Closest realistic comps: Mark Madsen, Dan Gadzuric, Andrew Bogut, Andrew Bynum, Olumide Oyedeji. Comp group median later-career points: 165.0; minutes: 647.0."
1930,Lari Ketner,"Erick Barkley, Melvin Ely, Cal Bowdler, Antonio Burks, Alex Len",14.649562337282868,97.0,395.0,74.0,20.0,1503,Tracy McGrady,33.120230558024204,13.300395553334543,0,1,26.18328830638282,"Closest realistic comps: Erick Barkley, Melvin Ely, Cal Bowdler, Antonio Burks, Alex Len. Comp group median later-career points: 97.0; minutes: 395.0."
1934,Rodney Buford,"Willie Green, Bobby Simmons, Beno Udrih, Travis Outlaw, Rodney White",4.772419258587315,279.5,793.0,111.5,50.0,1717,Dirk Nowitzki,8.612776291731775,5.8903936034395645,1,1,7.6599423508295015,"Closest realistic comps: Willie Green, Bobby Simmons, Beno Udrih, Travis Outlaw, Rodney White. Comp group median later-career points: 279.5; minutes: 793.0."
1937,Tim Young,"Obinna Ekezie, Calvin Booth, Lavor Postell, Dan Langhi, Will Solomon",11.96438490795066,75.5,270.5,53.5,8.5,1495,Tim Duncan,26.396965505497885,8.781551016505981,0,1,20.23157043435072,"Closest realistic comps: Obinna Ekezie, Calvin Booth, Lavor Postell, Dan Langhi, Will Solomon. Comp group median later-career points: 75.5; minutes: 270.5."
1938,Manu Ginobili,"Glen Davis, Tony Parker, KJ McDaniels, Justin Anderson, Anthony Randolph",6.906771197937042,261.0,522.0,122.5,29.0,1938,Manu Ginobili,12.741368607829179,4.817439624140291,1,1,9.967993463538068,"Closest realistic comps: Glen Davis, Tony Parker, KJ McDaniels, Justin Anderson, Anthony Randolph. Comp group median later-career points: 261.0; minutes: 522.0."
2030,Kenyon Martin,"Yao Ming, Luol Deng, Carlos Boozer, Darius Miles, Chris Kaman",5.927901594252938,911.0,2049.0,423.0,108.0,947,Allen Iverson,19.045048786036695,8.027971638756144,0,1,15.189071784488503,"Closest realistic comps: Yao Ming, Luol Deng, Carlos Boozer, Darius Miles, Chris Kaman. Comp group median later-career points: 911.0; minutes: 2049.0."
2031,Stromile Swift,"Hakim Warrick, Kenny Thomas, Darius Miles, Kris Humphries, Chris Kaman",5.951099856274179,528.0,1398.0,299.0,73.0,1503,Tracy McGrady,29.066227362519083,5.905758330610205,0,1,20.960063201350977,"Closest realistic comps: Hakim Warrick, Kenny Thomas, Darius Miles, Kris Humphries, Chris Kaman. Comp group median later-career points: 528.0; minutes: 1398.0."
2032,Darius Miles,"Stromile Swift, Kenyon Martin, Kenny Thomas, Chris Kaman, Kris Humphries",6.447846059697921,528.0,1398.0,388.0,73.0,1503,Tracy McGrady,25.520190573208065,5.660473290405334,0,1,18.56928952422711,"Closest realistic comps: Stromile Swift, Kenyon Martin, Kenny Thomas, Chris Kaman, Kris Humphries. Comp group median later-career points: 528.0; minutes: 1398.0."
2033,Marcus Fizer,"Mardy Collins, Yao Ming, Zach Randolph, Lou Williams, Luke Walton",6.99390548672576,920.0,1682.0,149.0,108.0,977,Kobe Bryant,11.196395745429568,6.714985845159293,0,1,9.627902280334972,"Closest realistic comps: Mardy Collins, Yao Ming, Zach Randolph, Lou Williams, Luke Walton. Comp group median later-career points: 920.0; minutes: 1682.0."
2034,Mike Miller,"Morris Peterson, Wally Szczerbiak, Rashad McCants, Ryan Gomes, Gordan Giricek",4.767218933871808,678.0,1646.0,224.5,105.0,1497,Chauncey Billups,9.73772374082724,6.282822220294991,0,1,8.528508208640954,"Closest realistic comps: Morris Peterson, Wally Szczerbiak, Rashad McCants, Ryan Gomes, Gordan Giricek. Comp group median later-career points: 678.0; minutes: 1646.0."
2035,DerMarr Johnson,"Quincy Lewis, Willie Green, Rashad McCants, Keith Bogans, Rodney Buford",5.4071534928859695,341.0,868.0,86.5,50.5,1713,Vince Carter,9.505446718736993,4.896770173441305,1,1,7.892409927883502,"Closest realistic comps: Quincy Lewis, Willie Green, Rashad McCants, Keith Bogans, Rodney Buford. Comp group median later-career points: 341.0; minutes: 868.0."
2036,Chris Mihm,"Spencer Hawes, Alex Len, Zarko Cabarkapa, Johan Petro, Metta World Peace",7.426645625032554,292.0,726.0,195.5,43.0,1713,Vince Carter,15.034300295193816,5.702240548421866,0,1,11.768079383823634,"Closest realistic comps: Spencer Hawes, Alex Len, Zarko Cabarkapa, Johan Petro, Metta World Peace. Comp group median later-career points: 292.0; minutes: 726.0."
2037,Jamal Crawford,"Luke Ridnour, Ben Gordon, Juan Dixon, Kirk Hinrich, Fred Jones",6.237217159103305,531.0,1754.5,142.0,166.0,959,Steve Nash,11.245440308986044,8.031327834393398,0,1,10.120500942878618,"Closest realistic comps: Luke Ridnour, Ben Gordon, Juan Dixon, Kirk Hinrich, Fred Jones. Comp group median later-career points: 531.0; minutes: 1754.5."
2038,Joel Przybilla,"Jake Voskuhl, Chris Richard, Lawrence Roberts, Evan Eschmeyer, Dan Gadzuric",9.202415226063879,165.0,575.0,155.0,15.0,977,Kobe Bryant,83.60627645757187,11.55170727413716,0,1,58.38717724336972,"Closest realistic comps: Jake Voskuhl, Chris Richard, Lawrence Roberts, Evan Eschmeyer, Dan Gadzuric. Comp group median later-career points: 165.0; minutes: 575.0."
2039,Keyon Dooling,"Randy Foye, Bostjan Nachbar, Dan Dickau, Rodney White, Beno Udrih",5.457260799861293,264.5,604.0,78.0,55.0,1497,Chauncey Billups,7.743545400614931,5.35748449899285,1,1,6.908424085047202,"Closest realistic comps: Randy Foye, Bostjan Nachbar, Dan Dickau, Rodney White, Beno Udrih. Comp group median later-career points: 264.5; minutes: 604.0."
2040,Jerome Moiso,"Loren Woods, Donnell Harvey, Chris Wilcox, Jason Maxiell, Tyrus Thomas",8.24991944801633,339.0,872.0,212.0,21.5,1503,Tracy McGrady,38.27320819527431,8.606200072442865,0,1,27.889755352283302,"Closest realistic comps: Loren Woods, Donnell Harvey, Chris Wilcox, Jason Maxiell, Tyrus Thomas. Comp group median later-career points: 339.0; minutes: 872.0."
2041,Etan Thomas,"Jon Brockman, Melvin Ely, Andray Blatche, Miles Plumlee, Luc Mbah a Moute",8.91888167980985,136.0,654.0,178.5,18.0,947,Allen Iverson,27.261312518779395,6.50183801793252,0,1,19.99549644348299,"Closest realistic comps: Jon Brockman, Melvin Ely, Andray Blatche, Miles Plumlee, Luc Mbah a Moute. Comp group median later-career points: 136.0; minutes: 654.0."
2042,Courtney Alexander,"Rasual Butler, Vonteego Cummings, Courtney Lee, Hedo Turkoglu, Jarvis Hayes",6.237333471671407,553.0,1560.0,168.5,89.5,959,Steve Nash,14.605357972033381,5.2380966318363145,1,1,11.326816502964409,"Closest realistic comps: Rasual Butler, Vonteego Cummings, Courtney Lee, Hedo Turkoglu, Jarvis Hayes. Comp group median later-career points: 553.0; minutes: 1560.0."
2044,Jason Collier,"Qyntel Woods, Viktor Khryapa, Darius Songaila, Antoine Wright, Ronny Turiaf",9.526989839994531,176.0,653.5,130.5,29.5,977,Kobe Bryant,26.681683798716946,5.33120845929864,0,1,19.20901742992054,"Closest realistic comps: Qyntel Woods, Viktor Khryapa, Darius Songaila, Antoine Wright, Ronny Turiaf. Comp group median later-career points: 176.0; minutes: 653.5."
2045,Hedo Turkoglu,"Kareem Rush, Courtney Lee, Mike Dunleavy, Jiri Welsch, Brian Cook",5.166967579353961,390.0,996.5,125.0,73.0,1717,Dirk Nowitzki,11.640317968978657,3.9648388636184486,1,1,8.953900282102584,"Closest realistic comps: Kareem Rush, Courtney Lee, Mike Dunleavy, Jiri Welsch, Brian Cook. Comp group median later-career points: 390.0; minutes: 996.5."
2046,Desmond Mason,"LaMarcus Aldridge, Shawn Marion, Caron Butler, Josh Howard, Rudy Gay",5.039229982377337,894.5,1892.0,348.0,120.0,947,Allen Iverson,11.643416068285445,6.341670057495443,0,1,9.787804964508943,"Closest realistic comps: LaMarcus Aldridge, Shawn Marion, Caron Butler, Josh Howard, Rudy Gay. Comp group median later-career points: 894.5; minutes: 1892.0."
2047,Quentin Richardson,"Leandro Barbosa, Linas Kleiza, James Posey, Dion Glover, Josh Howard",5.732329006070576,489.5,1082.5,199.0,76.5,947,Allen Iverson,10.91216308818684,6.105261024175123,0,1,9.229747365782739,"Closest realistic comps: Leandro Barbosa, Linas Kleiza, James Posey, Dion Glover, Josh Howard. Comp group median later-career points: 489.5; minutes: 1082.5."
2048,Jamaal Magloire,"Zaza Pachulia, Jake Tsakalidis, Jason Maxiell, Nick Collison, Andrei Kirilenko",7.395780446727606,379.0,1296.5,324.5,71.5,1503,Tracy McGrady,48.49483094775413,8.596830744630228,0,1,34.53053087666076,"Closest realistic comps: Zaza Pachulia, Jake Tsakalidis, Jason Maxiell, Nick Collison, Andrei Kirilenko. Comp group median later-career points: 379.0; minutes: 1296.5."
2049,Speedy Claxton,"T.J. Ford, Earl Watson, Lee Nailon, Raymond Felton, John Salmons",6.048387469706926,550.5,1567.0,164.0,278.0,947,Allen Iverson,13.883899324468517,5.554539143750455,1,1,10.968623261217196,"Closest realistic comps: T.J. Ford, Earl Watson, Lee Nailon, Raymond Felton, John Salmons. Comp group median later-career points: 550.5; minutes: 1567.0."
2050,Morris Peterson,"Mike Miller, Ryan Gomes, Bostjan Nachbar, Metta World Peace, Rashad McCants",5.251450938911495,689.5,1805.0,271.0,118.5,951,Ray Allen,10.467081267831906,6.093338161230577,0,1,8.936271180521441,"Closest realistic comps: Mike Miller, Ryan Gomes, Bostjan Nachbar, Metta World Peace, Rashad McCants. Comp group median later-career points: 689.5; minutes: 1805.0."
2051,Donnell Harvey,"Kenny Thomas, Kris Humphries, Stromile Swift, Hakim Warrick, Chris Kaman",6.665606733133501,391.0,1029.0,250.0,32.5,1503,Tracy McGrady,31.821224208429616,6.041507041047962,0,1,22.79832319984604,"Closest realistic comps: Kenny Thomas, Kris Humphries, Stromile Swift, Hakim Warrick, Chris Kaman. Comp group median later-career points: 391.0; minutes: 1029.0."
2052,DeShawn Stevenson,"Lee Nailon, Brian Scalabrine, Casey Jacobsen, Rodney Buford, Speedy Claxton",6.644049794255733,248.0,573.0,79.0,40.0,1713,Vince Carter,12.193197681028623,5.620418145679177,1,1,9.892724843656318,"Closest realistic comps: Lee Nailon, Brian Scalabrine, Casey Jacobsen, Rodney Buford, Speedy Claxton. Comp group median later-career points: 248.0; minutes: 573.0."
2053,Dalibor Bagaric,"Rafael Araujo, Cedric Simmons, Paul Davis, Corsley Edwards, Andray Blatche",8.23720079891839,52.5,187.0,45.5,8.5,947,Allen Iverson,23.29543807919556,8.423358598828415,0,1,18.09021026106706,"Closest realistic comps: Rafael Araujo, Cedric Simmons, Paul Davis, Corsley Edwards, Andray Blatche. Comp group median later-career points: 52.5; minutes: 187.0."
2054,Jake Tsakalidis,"Loren Woods, Jamaal Magloire, Donnell Harvey, Jarron Collins, Jason Maxiell",7.1593937709126845,141.0,561.5,116.0,21.5,1503,Tracy McGrady,41.56737840259327,5.996569424830831,0,1,29.11759526037642,"Closest realistic comps: Loren Woods, Jamaal Magloire, Donnell Harvey, Jarron Collins, Jason Maxiell. Comp group median later-career points: 141.0; minutes: 561.5."
2055,Mamadou N'diaye,"Bernard Robinson, Jarron Collins, Jerome Moiso, Loren Woods, Kenny Thomas",10.575935219812907,95.0,429.0,89.0,19.0,977,Kobe Bryant,41.1092265502408,10.375641194147585,0,1,30.352471675608175,"Closest realistic comps: Bernard Robinson, Jarron Collins, Jerome Moiso, Loren Woods, Kenny Thomas. Comp group median later-career points: 95.0; minutes: 429.0."
2056,Primoz Brezec,"DeJuan Blair, Obinna Ekezie, Thomas Robinson, Patrick O'Bryant, Anthony Randolph",10.002433615415814,247.0,522.0,122.5,29.0,1495,Tim Duncan,23.071582937109607,10.000850382536363,0,1,18.49682654300897,"Closest realistic comps: DeJuan Blair, Obinna Ekezie, Thomas Robinson, Patrick O'Bryant, Anthony Randolph. Comp group median later-career points: 247.0; minutes: 522.0."
2057,Erick Barkley,"Antonio Burks, Kenny Satterfield, Rodney Carney, Joe Alexander, Cal Bowdler",12.146371557018057,140.0,423.0,60.0,26.0,947,Allen Iverson,24.80348845805948,13.246295370900217,0,1,20.758470877553737,"Closest realistic comps: Antonio Burks, Kenny Satterfield, Rodney Carney, Joe Alexander, Cal Bowdler. Comp group median later-career points: 140.0; minutes: 423.0."
