PLAYER_ID,PLAYER_NAME,draft_year,macro_archetype,shot_style_subtype,hybrid_archetype_label,prototype_fit_ambiguity,own_cluster_distance,shot_style_subtype_probability,identity_drift_class,box_role_y1_to_y4_displacement,shotstyle_y1_to_y4_displacement,shot_style_subtype_changes,realistic_comp_list,realistic_comp_similarity_mean,ceiling_comp_PLAYER_NAME,ceiling_comp_supported,median_comp_group_points,median_comp_group_minutes,median_comp_group_rebounds,median_comp_group_assists,supporting_shot_style_explanation,comp_based_interpretation
1904,Devean George,1999,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.9075391259798696,5.2596213430310925,0.9999999999762608,role_shifting_materially,3.409615447343152,51.39688228043947,1.0,"Jay Williams, Brian Scalabrine, Casey Jacobsen, Bostjan Nachbar, Shannon Brown",7.304759167452095,Chauncey Billups,1.0,147.5,512.0,79.0,40.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Jay Williams, Brian Scalabrine, Casey Jacobsen, Bostjan Nachbar, Shannon Brown. Comp group median later-career points: 147.5; minutes: 512.0."
1905,Andrei Kirilenko,1999,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.7279887197434183,5.422492914213819,0.9966801345183316,insufficient_data,,,1.0,"Trevor Ariza, Paul Millsap, Ronnie Brewer, Eduardo Najera, Tyson Chandler",6.885930548932508,Tracy McGrady,1.0,436.0,1367.5,234.0,54.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Trevor Ariza, Paul Millsap, Ronnie Brewer, Eduardo Najera, Tyson Chandler. Comp group median later-career points: 436.0; minutes: 1367.5."
1906,Tim James,1999,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,0.6921158085508198,7.486263620825546,1.0,insufficient_data,,,0.0,"Roger Mason Jr., Kedrick Brown, Shawne Williams, Dan Langhi, Jumaine Jones",12.199150537359625,Chauncey Billups,1.0,130.5,485.0,73.0,30.0,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Roger Mason Jr., Kedrick Brown, Shawne Williams, Dan Langhi, Jumaine Jones. Comp group median later-career points: 130.5; minutes: 485.0."
1907,Vonteego Cummings,1999,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.704281675526151,6.292492495246917,0.999803427858498,insufficient_data,,,2.0,"Kareem Rush, Hedo Turkoglu, Quincy Douby, Courtney Alexander, Rodney White",6.147169351714984,Dirk Nowitzki,1.0,390.0,877.0,89.0,59.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Kareem Rush, Hedo Turkoglu, Quincy Douby, Courtney Alexander, Rodney White. Comp group median later-career points: 390.0; minutes: 877.0."
1908,Jumaine Jones,1999,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.9684051551583852,7.23272624945636,0.998277330366447,role_shifting_materially,5.0267774834649535,24.860319363758496,1.0,"Oleksiy Pecherov, Rodney Buford, Bobby Simmons, Travis Outlaw, Delonte West",6.823006681836686,Dirk Nowitzki,1.0,279.5,793.0,121.0,34.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Oleksiy Pecherov, Rodney Buford, Bobby Simmons, Travis Outlaw, Delonte West. Comp group median later-career points: 279.5; minutes: 793.0."
1909,Scott Padgett,1999,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,0.881055320154496,4.59937012726616,0.990091604616774,role_shifting_materially,1.536759329256017,23.177234980131303,2.0,"Jameer Nelson, Darius Songaila, Carlos Delfino, Royal Ivey, Thabo Sefolosha",7.282576594129618,Allen Iverson,1.0,519.0,1369.5,214.0,84.5,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Jameer Nelson, Darius Songaila, Carlos Delfino, Royal Ivey, Thabo Sefolosha. Comp group median later-career points: 519.0; minutes: 1369.5."
1910,Leon Smith,1999,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,0.8586975333654471,5.965864876203839,0.9999999999841408,insufficient_data,,,0.0,"Soumaila Samake, Aaron Gray, Bernard Robinson, Mamadou N'diaye, Corsley Edwards",10.381753700561523,Kobe Bryant,1.0,34.0,151.5,38.0,3.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Soumaila Samake, Aaron Gray, Bernard Robinson, Mamadou N'diaye, Corsley Edwards. Comp group median later-career points: 34.0; minutes: 151.5."
1911,John Celestand,1999,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,0.6963231717411864,4.638434774332937,1.0,insufficient_data,,,0.0,"Maurice Ager, Travis Hansen, Frank Williams, Tamar Slay, Speedy Claxton",10.412566856964805,Allen Iverson,1.0,53.0,167.0,25.0,19.0,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Maurice Ager, Travis Hansen, Frank Williams, Tamar Slay, Speedy Claxton. Comp group median later-career points: 53.0; minutes: 167.0."
1913,Michael Ruffin,1999,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.8541782506222992,8.86581674794828,1.0,insufficient_data,,,0.0,"Todd MacCulloch, Chris Richard, Greg Oden, Mark Madsen, Dan Gadzuric",9.989170914275885,Tracy McGrady,1.0,165.0,641.0,170.5,16.5,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Todd MacCulloch, Chris Richard, Greg Oden, Mark Madsen, Dan Gadzuric. Comp group median later-career points: 165.0; minutes: 641.0."
1914,Chris Herren,1999,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,0.9314740167319696,7.864351758302416,0.6015869428202569,insufficient_data,,,0.0,"Vonteego Cummings, Orien Greene, Reece Gaines, Kareem Rush, Jiri Welsch",7.306901364739373,Dirk Nowitzki,1.0,333.0,877.0,89.0,59.0,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Vonteego Cummings, Orien Greene, Reece Gaines, Kareem Rush, Jiri Welsch. Comp group median later-career points: 333.0; minutes: 877.0."
1915,Evan Eschmeyer,1999,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.6868516517387818,6.4333998627002265,0.9999999999991828,role_shifting_materially,4.101774644732631,,0.0,"Mario Kasun, Chris Richard, Jake Voskuhl, Dan Gadzuric, Renaldo Balkman",8.28578900245785,Tracy McGrady,1.0,99.0,390.0,97.0,12.5,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Mario Kasun, Chris Richard, Jake Voskuhl, Dan Gadzuric, Renaldo Balkman. Comp group median later-career points: 99.0; minutes: 390.0."
1916,Calvin Booth,1999,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.5866684093376033,3.998593597556133,0.9705906334885676,role_shifting_materially,2.8682502920427937,28.625707561958205,2.0,"Tamar Slay, Hanno Mottola, Chris Porter, Cal Bowdler, Andray Blatche",7.495938275234923,Tim Duncan,1.0,357.5,1147.0,189.0,37.5,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Tamar Slay, Hanno Mottola, Chris Porter, Cal Bowdler, Andray Blatche. Comp group median later-career points: 357.5; minutes: 1147.0."
1917,Wang Zhi-zhi,1999,Low-Usage Interior Bigs,Rim Pressure Drivers,Low-Usage Interior Bigs | Rim Pressure Drivers,0.9646959347615712,9.880313937470946,0.9640299020588182,insufficient_data,,,0.0,"Bostjan Nachbar, Rashad McCants, Keith Bogans, Quincy Lewis, Jason Richardson",6.918949301660223,Vince Carter,1.0,341.0,868.0,86.5,50.5,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Bostjan Nachbar, Rashad McCants, Keith Bogans, Quincy Lewis, Jason Richardson. Comp group median later-career points: 341.0; minutes: 868.0."
1918,Obinna Ekezie,1999,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,0.9053082558265076,6.00727254709714,0.9996351766854764,insufficient_data,,,0.0,"Calvin Booth, Kendrick Perkins, Cory Jefferson, Thomas Robinson, Chris Porter",8.366760989367794,Tim Duncan,1.0,206.5,798.0,189.0,33.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Calvin Booth, Kendrick Perkins, Cory Jefferson, Thomas Robinson, Chris Porter. Comp group median later-career points: 206.5; minutes: 798.0."
1919,Laron Profit,1999,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,0.978069266390476,9.215180680278497,1.0,insufficient_data,,,0.0,"Terrence Williams, Victor Claver, Ersan Ilyasova, Wilson Chandler, Gordan Giricek",13.689323118425747,Ray Allen,1.0,393.0,961.0,108.0,55.5,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Terrence Williams, Victor Claver, Ersan Ilyasova, Wilson Chandler, Gordan Giricek. Comp group median later-career points: 393.0; minutes: 961.0."
1920,A.J. Bramlett,1999,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.7209966874197653,7.78178215750694,,insufficient_data,,,,,,,,,,,,Shot-style subtype unavailable.,
1921,Gordan Giricek,1999,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.9656692248956592,4.613460606936284,0.9996438150047507,insufficient_data,,,0.0,"Vladimir Radmanovic, Mike Miller, Wilson Chandler, Brian Cook, Jared Dudley",5.347991387965055,Ray Allen,1.0,428.0,1373.0,212.5,84.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Vladimir Radmanovic, Mike Miller, Wilson Chandler, Brian Cook, Jared Dudley. Comp group median later-career points: 428.0; minutes: 1373.0."
1924,Lee Nailon,1999,Perimeter Wings & Connectors,Arc-Heavy Spacers,Perimeter Wings & Connectors | Arc-Heavy Spacers,0.8764401070752418,5.826847788212639,0.9789698892499168,insufficient_data,,,2.0,"Speedy Claxton, Tayshaun Prince, DeShawn Stevenson, Caron Butler, Lou Williams",6.442568729396766,Allen Iverson,1.0,661.0,1682.0,153.0,153.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Speedy Claxton, Tayshaun Prince, DeShawn Stevenson, Caron Butler, Lou Williams. Comp group median later-career points: 661.0; minutes: 1682.0."
1926,Ryan Robertson,1999,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,0.9824871080896376,8.611805760804398,,insufficient_data,,,,,,,,,,,,Shot-style subtype unavailable.,
1928,Todd MacCulloch,1999,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,0.5977888565152845,3.570079181607609,0.9999999999983517,role_shifting_materially,1.8148572334135011,19.41539116241608,0.0,"Mark Madsen, Dan Gadzuric, Andrew Bogut, Andrew Bynum, Olumide Oyedeji",8.001821984245424,Tracy McGrady,1.0,165.0,647.0,170.5,18.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Mark Madsen, Dan Gadzuric, Andrew Bogut, Andrew Bynum, Olumide Oyedeji. Comp group median later-career points: 165.0; minutes: 647.0."
1930,Lari Ketner,1999,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,0.8398751779995975,10.918518001861605,0.9999999915634916,insufficient_data,,,0.0,"Erick Barkley, Melvin Ely, Cal Bowdler, Antonio Burks, Alex Len",14.649562337282868,Tracy McGrady,1.0,97.0,395.0,74.0,20.0,High-frequency perimeter shot makers and floor-spacing profiles.,"Closest realistic comps: Erick Barkley, Melvin Ely, Cal Bowdler, Antonio Burks, Alex Len. Comp group median later-career points: 97.0; minutes: 395.0."
1934,Rodney Buford,1999,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,0.8107238747202263,5.985982704467773,0.9999955977109406,insufficient_data,,,1.0,"Willie Green, Bobby Simmons, Beno Udrih, Travis Outlaw, Rodney White",4.772419258587315,Dirk Nowitzki,1.0,279.5,793.0,111.5,50.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Willie Green, Bobby Simmons, Beno Udrih, Travis Outlaw, Rodney White. Comp group median later-career points: 279.5; minutes: 793.0."
1937,Tim Young,1999,Fringe / Low-Opportunity Players,Interior Finishers,Fringe / Low-Opportunity Players | Interior Finishers,0.641376561461766,5.61678890804398,0.9999999999980672,insufficient_data,,,0.0,"Obinna Ekezie, Calvin Booth, Lavor Postell, Dan Langhi, Will Solomon",11.96438490795066,Tim Duncan,1.0,75.5,270.5,53.5,8.5,Big-oriented finishing maps concentrated near the basket and paint.,"Closest realistic comps: Obinna Ekezie, Calvin Booth, Lavor Postell, Dan Langhi, Will Solomon. Comp group median later-career points: 75.5; minutes: 270.5."
1938,Manu Ginobili,1999,Perimeter Wings & Connectors,Midrange Shot Creators,Perimeter Wings & Connectors | Midrange Shot Creators,0.7259378841521114,4.851587964652486,0.988526155371912,insufficient_data,,,0.0,"Glen Davis, Tony Parker, KJ McDaniels, Justin Anderson, Anthony Randolph",6.906771197937042,Manu Ginobili,1.0,261.0,522.0,122.5,29.0,Self-created midrange-heavy profiles with intermediate-area usage.,"Closest realistic comps: Glen Davis, Tony Parker, KJ McDaniels, Justin Anderson, Anthony Randolph. Comp group median later-career points: 261.0; minutes: 522.0."
2030,Kenyon Martin,2000,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,0.77834956336151,5.023634766029459,0.9999994280929806,role_shifting_materially,2.1737792275578123,41.53973218161678,2.0,"Yao Ming, Luol Deng, Carlos Boozer, Darius Miles, Chris Kaman",5.927901594252938,Allen Iverson,1.0,911.0,2049.0,423.0,108.0,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"Closest realistic comps: Yao Ming, Luol Deng, Carlos Boozer, Darius Miles, Chris Kaman. Comp group median later-career points: 911.0; minutes: 2049.0."
