PLAYER_ID,PLAYER_NAME,draft_year,interim_guidance_title,interim_extension_bucket,interim_extension_label,macro_archetype,shot_style_subtype,hybrid_archetype_label,forecast_support_tier,forecast_outlook_bucket,forecast_confidence_proxy,forecast_performance_tier,comp_support_bucket,scarcity_tier,ambiguity_band,identity_drift_class,anchor_width_band,model_market_alignment_bucket,pricing_anchor_preference,market_anchor_supported_flag,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,interim_open_cap_pct,interim_target_cap_pct,interim_hard_max_cap_pct,interim_open_pct_text,interim_target_pct_text,interim_hard_max_pct_text,market_anchor_band_text,interim_price_posture_text,interim_extension_reason,interim_guidance_summary_text,interim_status_text,realistic_comp_list,supporting_shot_style_explanation,block2_market_context_interpretation,holdout_for_case_study,holdout_reason,case_study_priority,interim_guidance_ready_flag
2074,Jabari Smith,2000,Jabari Smith — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,highly_replaceable,low_ambiguity,role_shifting_materially,wide,below_protected,model_discount_vs_market_review,1,0.0052553206239168,0.0483926658825917,0.0519930675909878,,,0.0052553206239168,N/A,N/A,0.5%,"Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.052.","Do not commit meaningfully off the current evidence. If talks occur, treat the protected price as a strict outer boundary, not a target.","Avoid overcommitting: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model sits below the protected price; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Avoid overcommitting. Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.052. Avoid overcommitting: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model sits below the protected price; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Roko Ukic, Julian Wright, Tony Allen, Jared Jeffries, Andray Blatche",High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.005 to 0.052 of cap, with a weighted midpoint near 0.043. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2078,Jason Hart,2000,Jason Hart — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,insufficient,highly_replaceable,medium_ambiguity,insufficient_data,unknown,model_only_no_market_anchor,baseline_model_only,0,,,,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,No defensible negotiation band yet; keep any discussion exploratory only.,"Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Avoid overcommitting. Comp-based market anchor not supported. Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.",,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0,,full_cohort,True
2079,Kaniel Dickens,2000,Kaniel Dickens — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,insufficient,highly_replaceable,high_ambiguity,insufficient_data,unknown,model_only_no_market_anchor,baseline_model_only,0,,,,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,No defensible negotiation band yet; keep any discussion exploratory only.,"Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Avoid overcommitting. Comp-based market anchor not supported. Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.",,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0,,full_cohort,True
2080,Igor Rakocevic,2000,Igor Rakocevic — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,insufficient,highly_replaceable,medium_ambiguity,insufficient_data,unknown,model_only_no_market_anchor,baseline_model_only,0,,,,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,No defensible negotiation band yet; keep any discussion exploratory only.,"Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Avoid overcommitting. Comp-based market anchor not supported. Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.",,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0,,full_cohort,True
2081,Ernest Brown,2000,Ernest Brown — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,insufficient,highly_replaceable,medium_ambiguity,insufficient_data,unknown,model_only_no_market_anchor,baseline_model_only,0,,,,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,No defensible negotiation band yet; keep any discussion exploratory only.,"Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Avoid overcommitting. Comp-based market anchor not supported. Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.",,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0,,full_cohort,True
2082,Dan McClintock,2000,Dan McClintock — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Fringe / Low-Opportunity Players,,Fringe / Low-Opportunity Players | No Shot Subtype,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,insufficient,highly_replaceable,medium_ambiguity,insufficient_data,unknown,model_only_no_market_anchor,baseline_model_only,0,,,,,,,N/A,N/A,N/A,Comp-based market anchor not supported.,No defensible negotiation band yet; keep any discussion exploratory only.,"Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Avoid overcommitting. Comp-based market anchor not supported. Avoid overcommitting: comp support is insufficient; no forecast overlay is available, so the salary stance should stay conservative; the role is highly replaceable; the baseline salary model exists, but a comp-market band is not reliable enough yet; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.",,Shot-style subtype unavailable.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",0,,full_cohort,True
2084,Chris Porter,2000,Chris Porter — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Perimeter Wings & Connectors,Arc-Heavy Spacers,Perimeter Wings & Connectors | Arc-Heavy Spacers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,weak,replaceable_middle,medium_ambiguity,insufficient_data,very_wide,between_protected_and_fair,mixed_review,1,0.011230652608366,0.0697543924139977,0.124242700729927,0.011230652608366,0.011230652608366,0.0697543924139977,1.1%,1.1%,7.0%,"Protected around 0.011 of cap, fair around 0.070, walk-away max around 0.124.","Preserve optionality. The protected price is the only clean early anchor today, and the fair price should be reserved for later confirmation.","Wait and save flexibility: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the role is useful but not scarce enough to overpay; the baseline salary model supports the lower-to-middle part of the market band; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Wait and save flexibility. Protected around 0.011 of cap, fair around 0.070, walk-away max around 0.124. Wait and save flexibility: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the role is useful but not scarce enough to overpay; the baseline salary model supports the lower-to-middle part of the market band; drift remains insufficient_data; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","David Noel, Hanno Mottola, Calvin Booth, Rodney Carney, Flip Murray",High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.011 to 0.124 of cap, with a weighted midpoint near 0.124. Comp-market support is low, and the early-career drift class is insufficient_data.",0,,full_cohort,True
2198,Kwame Brown,2001,Kwame Brown — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Midrange Shot Creators,Low-Usage Interior Bigs | Midrange Shot Creators,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,replaceable,high_ambiguity,role_shifting_materially,very_wide,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.0153358925476603,0.0578229006988801,0.0981462312976381,0.0153358925476603,0.0153358925476603,0.0578229006988801,1.5%,1.5%,5.8%,"Protected around 0.015 of cap, fair around 0.058, walk-away max around 0.098.","Preserve optionality. The protected price is the only clean early anchor today, and the fair price should be reserved for later confirmation.","Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Wait and save flexibility. Protected around 0.015 of cap, fair around 0.058, walk-away max around 0.098. Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Andray Blatche, Johan Petro, Jared Jeffries, Chris Douglas-Roberts, Drew Gooden",Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.015 to 0.098 of cap, with a weighted midpoint near 0.052. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2199,Tyson Chandler,2001,Tyson Chandler — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,replaceable,medium_ambiguity,role_shifting_materially,wide,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.052828902522154,0.0967649235874864,0.1309351526428226,0.052828902522154,0.052828902522154,0.0967649235874864,5.3%,5.3%,9.7%,"Protected around 0.053 of cap, fair around 0.097, walk-away max around 0.131.","Preserve optionality. The protected price is the only clean early anchor today, and the fair price should be reserved for later confirmation.","Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Wait and save flexibility. Protected around 0.053 of cap, fair around 0.097, walk-away max around 0.131. Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Eduardo Najera, Trevor Ariza, Andrew Bogut, Paul Millsap, Craig Smith",High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.053 to 0.131 of cap, with a weighted midpoint near 0.087. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2200,Pau Gasol,2001,Pau Gasol — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Scoring Bigs / Two-Way Forwards,Midrange Shot Creators,Scoring Bigs / Two-Way Forwards | Midrange Shot Creators,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,strong,selective_premium,medium_ambiguity,role_shifting_materially,balanced,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.125456204379562,0.1578440162315497,0.2119221417145008,0.125456204379562,0.1578440162315497,0.1578440162315497,12.5%,15.8%,15.8%,"Protected around 0.125 of cap, fair around 0.158, walk-away max around 0.212.",Open from the protected side of the band and aim for fair value. Do not chase the full walk-away ceiling without stronger later evidence.,"Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Offer now at disciplined price. Protected around 0.125 of cap, fair around 0.158, walk-away max around 0.212. Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Josh Smith, Hakim Warrick, Carlos Boozer, Dwyane Wade, Kenny Thomas",Self-created midrange-heavy profiles with intermediate-area usage.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.125 to 0.212 of cap, with a weighted midpoint near 0.170. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2201,Eddy Curry,2001,Eddy Curry — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,selective_premium,low_ambiguity,role_shifting_materially,wide,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.0719036491101923,0.1182639845502403,0.1733102253032929,0.0719036491101923,0.1182639845502403,0.1182639845502403,7.2%,11.8%,11.8%,"Protected around 0.072 of cap, fair around 0.118, walk-away max around 0.173.",Open from the protected side of the band and aim for fair value. Do not chase the full walk-away ceiling without stronger later evidence.,"Offer now, but stay disciplined: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Offer now at disciplined price. Protected around 0.072 of cap, fair around 0.118, walk-away max around 0.173. Offer now, but stay disciplined: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Zaza Pachulia, Jamaal Magloire, Trevor Ariza, Andrew Bogut, Nick Collison",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.072 to 0.173 of cap, with a weighted midpoint near 0.103. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2202,Jason Richardson,2001,Jason Richardson — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,scarce,low_ambiguity,role_shifting_materially,wide,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.0693240901213171,0.1418175063567584,0.2344283659895739,0.0693240901213171,0.1418175063567584,0.1418175063567584,6.9%,14.2%,14.2%,"Protected around 0.069 of cap, fair around 0.142, walk-away max around 0.234.",Open from the protected side of the band and aim for fair value. Do not chase the full walk-away ceiling without stronger later evidence.,"Offer now, but stay disciplined: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; role scarcity supports acting earlier than usual; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Offer now at disciplined price. Protected around 0.069 of cap, fair around 0.142, walk-away max around 0.234. Offer now, but stay disciplined: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; role scarcity supports acting earlier than usual; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Metta World Peace, Jeff Green, Nate Robinson, LeBron James, Rashad McCants",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.069 to 0.234 of cap, with a weighted midpoint near 0.125. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2203,Shane Battier,2001,Shane Battier — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,moderate,selective_premium,high_ambiguity,role_shifting_materially,wide,between_fair_and_walkaway,market_band_confirmed_by_model,1,0.0438612259572173,0.105638763694695,0.1399830620118566,0.0438612259572173,0.0438612259572173,0.105638763694695,4.4%,4.4%,10.6%,"Protected around 0.044 of cap, fair around 0.106, walk-away max around 0.140.","Preserve optionality. The protected price is the only clean early anchor today, and the fair price should be reserved for later confirmation.","Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Wait and save flexibility. Protected around 0.044 of cap, fair around 0.106, walk-away max around 0.140. Wait and save flexibility: comp support is moderate; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model supports the fair-to-upper part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Casey Jacobsen, Keith Bogans, Rudy Gay, Mike Miller, Caron Butler",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.044 to 0.140 of cap, with a weighted midpoint near 0.137. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2204,Eddie Griffin,2001,Eddie Griffin — Wait and save flexibility,wait_and_save_flexibility,Wait and save flexibility,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,weak,selective_premium,high_ambiguity,role_shifting_materially,wide,above_walkaway,model_premium_vs_market_review,1,0.0169830408023706,0.0418600751701473,0.0670277296360485,0.0169830408023706,0.0169830408023706,0.0418600751701473,1.7%,1.7%,4.2%,"Protected around 0.017 of cap, fair around 0.042, walk-away max around 0.067.","Preserve optionality. The protected price is the only clean early anchor today, and the fair price should be reserved for later confirmation.","Wait and save flexibility: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model sits above the current walk-away max, so the market band should not be expanded automatically; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Wait and save flexibility. Protected around 0.017 of cap, fair around 0.042, walk-away max around 0.067. Wait and save flexibility: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the archetype can justify some premium, but only selectively; the baseline salary model sits above the current walk-away max, so the market band should not be expanded automatically; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Oleksiy Pecherov, Vonteego Cummings, Keyon Dooling, Ryan Gomes, Quincy Douby",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.017 to 0.067 of cap, with a weighted midpoint near 0.017. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2205,DeSagana Diop,2001,DeSagana Diop — Avoid overcommitting,avoid_overcommitting,Avoid overcommitting,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,weak,replaceable,high_ambiguity,role_shifting_materially,very_wide,between_protected_and_fair,mixed_review,1,0.0046154425182481,0.0482382090590129,0.124242700729927,,,0.0046154425182481,N/A,N/A,0.5%,"Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.124.","Do not commit meaningfully off the current evidence. If talks occur, treat the protected price as a strict outer boundary, not a target.","Avoid overcommitting: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the lower-to-middle part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Avoid overcommitting. Protected around 0.005 of cap, fair around 0.048, walk-away max around 0.124. Avoid overcommitting: comp support is weak; no forecast overlay is available, so the salary stance should stay conservative; the role remains replaceable in the market; the baseline salary model supports the lower-to-middle part of the market band; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Orien Greene, Obinna Ekezie, Calvin Booth, Quincy Lewis, Hanno Mottola",High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.005 to 0.124 of cap, with a weighted midpoint near 0.016. Comp-market support is low, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2206,Rodney White,2001,Rodney White — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,strong,replaceable_middle,medium_ambiguity,role_shifting_materially,wide,below_protected,model_discount_vs_market_review,1,0.0169830408023706,0.0373821848106988,0.0556174725867337,0.0169830408023706,0.0373821848106988,0.0373821848106988,1.7%,3.7%,3.7%,"Protected around 0.017 of cap, fair around 0.037, walk-away max around 0.056.",Open from the protected side of the band and aim for fair value. Do not chase the full walk-away ceiling without stronger later evidence.,"Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; the role is useful but not scarce enough to overpay; the baseline salary model sits below the protected price; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Offer now at disciplined price. Protected around 0.017 of cap, fair around 0.037, walk-away max around 0.056. Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; the role is useful but not scarce enough to overpay; the baseline salary model sits below the protected price; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Willie Green, Travis Outlaw, Keyon Dooling, Rodney Buford, Quincy Douby",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.017 to 0.056 of cap, with a weighted midpoint near 0.056. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
2207,Joe Johnson,2001,Joe Johnson — Offer now at disciplined price,offer_now_disciplined_band,Offer now at disciplined price,High-Usage Primary Creators,Rim Pressure Drivers,High-Usage Primary Creators | Rim Pressure Drivers,no_forecast_overlay,forecast_unavailable,forecast_unavailable,forecast_unavailable,strong,scarce,high_ambiguity,role_shifting_materially,balanced,above_walkaway,model_premium_vs_market_review,1,0.0732203156226311,0.0964243432287661,0.1168434298040625,0.0732203156226311,0.0964243432287661,0.0964243432287661,7.3%,9.6%,9.6%,"Protected around 0.073 of cap, fair around 0.096, walk-away max around 0.117.",Open from the protected side of the band and aim for fair value. Do not chase the full walk-away ceiling without stronger later evidence.,"Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; role scarcity supports acting earlier than usual; the baseline salary model sits above the current walk-away max, so the market band should not be expanded automatically; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Offer now at disciplined price. Protected around 0.073 of cap, fair around 0.096, walk-away max around 0.117. Offer now, but stay disciplined: comp support is strong; no forecast overlay is available, so the salary stance should stay conservative; role scarcity supports acting earlier than usual; the baseline salary model sits above the current walk-away max, so the market band should not be expanded automatically; drift remains role_shifting_materially; forecast confidence is forecast_unavailable.","Status: interim_with_current_D1_macro_forecast. This is not the final extension recommendation; durability / availability risk, richer uncertainty bands, and the fully locked Deliverable 1 merge table are still pending.","Jarrett Jack, Andrea Bargnani, Luke Ridnour, Vladimir Radmanovic, Randy Foye",Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the High-Usage Primary Creators market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.073 to 0.117 of cap, with a weighted midpoint near 0.078. Comp-market support is high, and the early-career drift class is role_shifting_materially.",0,,full_cohort,True
