PLAYER_ID,PLAYER_NAME,draft_year,year5_salary_cap_pct,target_observed_flag,training_eligible_flag,holdout_for_case_study,holdout_reason,split_group_draft_year,modeling_row_status,baseline_selected_model,predicted_year5_salary_cap_pct,prediction_status,protected_price_cap_pct,fair_price_cap_pct,walk_away_max_cap_pct,anchor_band_width,anchor_band_relative_width,market_anchor_supported_flag,market_anchor_band_text,historical_year5_salary_cap_pct_observed,historical_year5_salary_observed_flag,macro_archetype,shot_style_subtype,hybrid_archetype_label,scarcity_tier,scarcity_wording,prototype_fit_ambiguity,ambiguity_band,identity_drift_class,drift_signal,realistic_comp_list,realistic_comp_similarity_mean,comp_salary_match_count,comp_salary_match_rate,comp_salary_anchor_support,detail_effective_comp_n,detail_same_macro_share,detail_anchor_std_weighted,comp_support_bucket,anchor_width_band,decision_card_band_text,decision_card_support_text,provisional_action_bucket,provisional_action_reason,decision_card_label,decision_status,supporting_shot_style_explanation,block2_market_context_interpretation,holdout_for_case_study_decision,holdout_reason_decision,forecast_overlay_available_flag,forecast_merge_method,forecast_outlook_bucket,forecast_confidence_proxy,forecast_performance_tier,predicted_class,prob_Bust,prob_Neutral,prob_Sleeper,predicted_performance_score_per_game_5to7_avg,baseline_vs_protected_gap,baseline_vs_fair_gap,baseline_vs_walkaway_gap,baseline_vs_fair_gap_abs,baseline_vs_fair_gap_pct,model_market_alignment_bucket,pricing_anchor_preference,market_model_midpoint_cap_pct,forecast_overlay_signal,interim_reconciliation_note,reconciliation_status
2049,Speedy Claxton,2000,0.0752222475495783,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0777633366133614,baseline_prediction_from_training_schema,0.0953413518197573,0.1069299181509692,0.1438072982203846,0.0484659464006273,0.453249635262982,1,"Protected around 0.095 of cap, fair around 0.107, walk-away max around 0.144.",0.0752222475495783,1,Perimeter Wings & Connectors,Arc-Heavy Spacers,Perimeter Wings & Connectors | Arc-Heavy Spacers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.763520480654528,medium_ambiguity,insufficient_data,unresolved_drift,"T.J. Ford, Earl Watson, Lee Nailon, Raymond Felton, John Salmons",6.048387469706926,4,0.8,high,6.159157875426835,0.5,0.0233087374224576,strong,balanced,"Protected around 0.095 of cap, fair around 0.107, walk-away max around 0.144.",Comp support strong; drift unresolved_drift; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is balanced; drift evidence is unresolved.","Speedy Claxton — Perimeter Wings & Connectors | Protected 0.095, fair 0.107, walk-away 0.144",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.095 to 0.144 of cap, with a weighted midpoint near 0.101. Comp-market support is high, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.01757801520639589,-0.02916658153760779,-0.0660439616070232,0.02916658153760779,0.2727635262605261,below_protected,model_discount_vs_market_review,0.0923466273821653,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2050,Morris Peterson,2000,0.1002963300661044,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.1046800912922701,baseline_prediction_from_training_schema,0.0670277296360485,0.0963819063394803,0.1367677228174151,0.0697399931813665,0.7235797239341327,1,"Protected around 0.067 of cap, fair around 0.096, walk-away max around 0.137.",0.1002963300661044,1,Scoring Bigs / Two-Way Forwards,Rim Pressure Drivers,Scoring Bigs / Two-Way Forwards | Rim Pressure Drivers,selective_premium,"Valuable scoring frontcourt archetype, but price discipline still matters because replacement is not impossible.",0.9728359481476864,high_ambiguity,role_shifting_materially,elevated_drift_risk,"Mike Miller, Ryan Gomes, Bostjan Nachbar, Metta World Peace, Rashad McCants",5.251450938911495,4,0.8,high,5.9000244977665695,0.25,0.0379365031268539,strong,balanced,"Protected around 0.067 of cap, fair around 0.096, walk-away max around 0.137.",Comp support strong; drift elevated_drift_risk; archetype selective_premium.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; frontcourt scoring archetype can justify a selective premium; prototype fit remains ambiguous; market anchor band is balanced; role identity is still shifting materially.","Morris Peterson — Scoring Bigs / Two-Way Forwards | Protected 0.067, fair 0.096, walk-away 0.137",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Scoring Bigs / Two-Way Forwards market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.067 to 0.137 of cap, with a weighted midpoint near 0.125. Comp-market support is high, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.0376523616562216,0.008298184952789806,-0.03208763152514499,0.008298184952789806,0.08609691660965492,between_fair_and_walkaway,market_band_confirmed_by_model,0.1005309988158752,no_forecast_overlay,Market anchor and baseline model are directionally aligned. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2051,Donnell Harvey,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0515761948083763,baseline_prediction_outside_training_pool,0.0545330606680299,0.10464694154971,0.1366105539092774,0.0820774932412475,0.7843276834063858,1,"Protected around 0.055 of cap, fair around 0.105, walk-away max around 0.137.",,0,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.6068178355914745,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Kenny Thomas, Kris Humphries, Stromile Swift, Hakim Warrick, Chris Kaman",6.665606733133501,5,1.0,medium,4.991716293649522,0.2,0.0426155947708711,moderate,wide,"Protected around 0.055 of cap, fair around 0.105, walk-away max around 0.137.",Comp support moderate; drift elevated_drift_risk; archetype replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.,"Donnell Harvey — Low-Usage Interior Bigs | Protected 0.055, fair 0.105, walk-away 0.137",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.055 to 0.137 of cap, with a weighted midpoint near 0.125. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.0029568658596535943,-0.05307074674133369,-0.0850343591009011,0.05307074674133369,0.5071409250515336,below_protected,model_discount_vs_market_review,0.07811156817904315,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2052,DeShawn Stevenson,2000,0.0569865511739229,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.054806659418034,baseline_prediction_from_training_schema,0.0005881245883127,0.0324460644561488,0.052246606060606,0.0516584814722933,1.592133971813755,1,"Protected around 0.001 of cap, fair around 0.032, walk-away max around 0.052.",0.0569865511739229,1,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.7157975222236693,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Lee Nailon, Brian Scalabrine, Casey Jacobsen, Rodney Buford, Speedy Claxton",6.644049794255733,4,0.8,medium,6.382971790793803,1.0,0.0318149367205609,strong,very_wide,"Protected around 0.001 of cap, fair around 0.032, walk-away max around 0.052.",Comp support strong; drift elevated_drift_risk; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is very wide; role identity is still shifting materially.","DeShawn Stevenson — Perimeter Wings & Connectors | Protected 0.001, fair 0.032, walk-away 0.052",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.001 to 0.052 of cap, with a weighted midpoint near 0.003. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.0542185348297213,0.022360594961885194,0.0025600533574279966,0.022360594961885194,0.6891620089119213,above_walkaway,model_premium_vs_market_review,0.0436263619370914,no_forecast_overlay,Baseline model sits above the walk-away max; review whether the market anchor is too conservative or the model is overstating value. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2053,Dalibor Bagaric,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0318994029117845,baseline_prediction_outside_training_pool,0.0519930675909878,0.0519930675909878,0.0519930675909878,0.0,0.0,1,"Protected around 0.052 of cap, fair around 0.052, walk-away max around 0.052.",,0,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8429441815374435,medium_ambiguity,insufficient_data,unresolved_drift,"Rafael Araujo, Cedric Simmons, Paul Davis, Corsley Edwards, Andray Blatche",8.23720079891839,1,0.2,very_low,30.25434735496121,0.0,0.0,weak,narrow,"Protected around 0.052 of cap, fair around 0.052, walk-away max around 0.052.",Comp support weak; drift unresolved_drift; archetype highly_replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is weak; archetype is highly replaceable; prototype fit is only moderately clear; market anchor band is narrow; drift evidence is unresolved.,"Dalibor Bagaric — Fringe / Low-Opportunity Players | Protected 0.052, fair 0.052, walk-away 0.052",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.052 to 0.052 of cap, with a weighted midpoint near 0.052. Comp-market support is very_low, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.020093664679203295,-0.020093664679203295,-0.020093664679203295,0.020093664679203295,0.3864681506633439,below_protected,model_discount_vs_market_review,0.041946235251386146,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2054,Jake Tsakalidis,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0439828311967098,baseline_prediction_outside_training_pool,0.0157575757575757,0.0810366970370402,0.1945140870754502,0.1787565113178745,2.205871140529933,1,"Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.195.",,0,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.4996491192993366,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Loren Woods, Jamaal Magloire, Donnell Harvey, Jarron Collins, Jason Maxiell",7.1593937709126845,4,0.8,medium,6.167859284109003,0.75,0.0709197959696284,strong,very_wide,"Protected around 0.016 of cap, fair around 0.081, walk-away max around 0.195.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is very wide; role identity is still shifting materially.","Jake Tsakalidis — Low-Usage Interior Bigs | Protected 0.016, fair 0.081, walk-away 0.195",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.195 of cap, with a weighted midpoint near 0.034. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.028225255439134102,-0.037053865840330394,-0.1505312558787404,0.037053865840330394,0.45724797770809733,between_protected_and_fair,market_band_confirmed_by_model,0.062509764116875,no_forecast_overlay,Market anchor and baseline model are directionally aligned. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2055,Mamadou N'diaye,2000,0.0170959653521768,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0359853697403005,baseline_prediction_from_training_schema,0.0343434343434343,0.0533649067769058,0.0533649067769058,0.0190214724334715,0.356441593967203,1,"Protected around 0.034 of cap, fair around 0.053, walk-away max around 0.053.",0.0170959653521768,1,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.7561248950983799,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Bernard Robinson, Jarron Collins, Jerome Moiso, Loren Woods, Kenny Thomas",10.575935219812909,4,0.8,low,6.604684947432164,0.75,0.041745748100838,strong,narrow,"Protected around 0.034 of cap, fair around 0.053, walk-away max around 0.053.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is only moderately clear; market anchor band is narrow; role identity is still shifting materially.","Mamadou N'diaye — Low-Usage Interior Bigs | Protected 0.034, fair 0.053, walk-away 0.053",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.034 to 0.040 of cap, with a weighted midpoint near 0.034. Comp-market support is low, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.0016419353968661968,-0.017379537036605303,-0.017379537036605303,0.017379537036605303,0.32567352003932426,between_protected_and_fair,market_band_confirmed_by_model,0.04467513825860315,no_forecast_overlay,Market anchor and baseline model are directionally aligned. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2056,Primoz Brezec,2000,0.0354302712559835,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0,baseline_prediction_from_training_schema,0.0157089187956204,0.0177451572183054,0.0177451572183054,0.0020362384226849,0.1147489648941781,1,"Protected around 0.016 of cap, fair around 0.018, walk-away max around 0.018.",0.0354302712559835,1,Fringe / Low-Opportunity Players,Interior Finishers,Fringe / Low-Opportunity Players | Interior Finishers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8367259533488431,medium_ambiguity,insufficient_data,unresolved_drift,"DeJuan Blair, Obinna Ekezie, Thomas Robinson, Patrick O'Bryant, Anthony Randolph",10.002433615415814,4,0.8,low,6.18869533111626,0.25,0.0064310761168669,strong,narrow,"Protected around 0.016 of cap, fair around 0.018, walk-away max around 0.018.",Comp support strong; drift unresolved_drift; archetype highly_replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is highly replaceable; prototype fit is only moderately clear; market anchor band is narrow; drift evidence is unresolved.","Primoz Brezec — Fringe / Low-Opportunity Players | Protected 0.016, fair 0.018, walk-away 0.018",provisional_block2_only,Big-oriented finishing maps concentrated near the basket and paint.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.016 to 0.016 of cap, with a weighted midpoint near 0.016. Comp-market support is low, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.0157089187956204,-0.0177451572183054,-0.0177451572183054,0.0177451572183054,1.0,below_protected,model_discount_vs_market_review,0.0088725786091527,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2057,Erick Barkley,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0,baseline_prediction_outside_training_pool,0.011230652608366,0.011230652608366,0.011230652608366,0.0,0.0,1,"Protected around 0.011 of cap, fair around 0.011, walk-away max around 0.011.",,0,Fringe / Low-Opportunity Players,Arc-Heavy Spacers,Fringe / Low-Opportunity Players | Arc-Heavy Spacers,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.9144788746541036,high_ambiguity,insufficient_data,unresolved_drift,"Antonio Burks, Kenny Satterfield, Rodney Carney, Joe Alexander, Cal Bowdler",12.146371557018057,1,0.2,very_low,25.858235536542907,0.0,0.0,weak,narrow,"Protected around 0.011 of cap, fair around 0.011, walk-away max around 0.011.",Comp support weak; drift unresolved_drift; archetype highly_replaceable.,wait_and_save_flexibility,Wait and save flexibility: comp support is weak; archetype is highly replaceable; prototype fit remains ambiguous; market anchor band is narrow; drift evidence is unresolved.,"Erick Barkley — Fringe / Low-Opportunity Players | Protected 0.011, fair 0.011, walk-away 0.011",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Fringe / Low-Opportunity Players market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.011 to 0.011 of cap, with a weighted midpoint near 0.011. Comp-market support is very_low, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.011230652608366,-0.011230652608366,-0.011230652608366,0.011230652608366,1.0,below_protected,model_discount_vs_market_review,0.005615326304183,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2058,Mark Madsen,2000,0.0169830408023706,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0364366524674871,baseline_prediction_from_training_schema,0.052828902522154,0.0963214768040774,0.1242153284671532,0.0713864259449992,0.7411267799620919,1,"Protected around 0.053 of cap, fair around 0.096, walk-away max around 0.124.",0.0169830408023706,1,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.6410247849879285,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Todd MacCulloch, Tyson Chandler, Sean Williams, Dan Gadzuric, Trevor Ariza",7.925038504949333,5,1.0,medium,4.979310585885684,1.0,0.057262099507249,strong,balanced,"Protected around 0.053 of cap, fair around 0.096, walk-away max around 0.124.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is balanced; role identity is still shifting materially.","Mark Madsen — Low-Usage Interior Bigs | Protected 0.053, fair 0.096, walk-away 0.124",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.053 to 0.124 of cap, with a weighted midpoint near 0.099. Comp-market support is medium, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.0163922500546669,-0.05988482433659031,-0.0877786759996661,0.05988482433659031,0.6217182950630934,below_protected,model_discount_vs_market_review,0.06637906463578225,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2059,Eduardo Najera,2000,0.086836653749715,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0487100875148752,baseline_prediction_from_training_schema,0.052828902522154,0.1027009851004733,0.1818181818181818,0.1289892792960278,1.255969250634124,1,"Protected around 0.053 of cap, fair around 0.103, walk-away max around 0.182.",0.086836653749715,1,Low-Usage Interior Bigs,Arc-Heavy Spacers,Low-Usage Interior Bigs | Arc-Heavy Spacers,replaceable,Functional but more replaceable interior archetype; market evidence should be treated conservatively.,0.6520881329743631,low_ambiguity,role_shifting_materially,elevated_drift_risk,"Trevor Ariza, Paul Millsap, Tyson Chandler, Lonny Baxter, Craig Smith",6.289325185629531,4,0.8,high,6.176925194992184,0.5,0.0575738949220888,strong,wide,"Protected around 0.053 of cap, fair around 0.103, walk-away max around 0.182.",Comp support strong; drift elevated_drift_risk; archetype replaceable.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; archetype is fairly replaceable; prototype fit is relatively clear; market anchor band is wide; role identity is still shifting materially.","Eduardo Najera — Low-Usage Interior Bigs | Protected 0.053, fair 0.103, walk-away 0.182",provisional_block2_only,High-frequency perimeter shot makers and floor-spacing profiles.,"This player sits in the Low-Usage Interior Bigs market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.053 to 0.182 of cap, with a weighted midpoint near 0.131. Comp-market support is high, and the early-career drift class is role_shifting_materially.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,-0.0041188150072788005,-0.05399089758559811,-0.1331080943033066,0.05399089758559811,0.5257096368917817,below_protected,model_discount_vs_market_review,0.07570553630767425,no_forecast_overlay,Baseline model sits below the protected market price; review whether comps are too optimistic. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2060,Marko Jaric,2000,0.0478687029860952,1,1,0,,2000,trainable_target_observed,ridge_alpha_10,0.0676149722338953,baseline_prediction_from_training_schema,0.0527013989387361,0.0607515254487783,0.0693240901213171,0.016622691182581,0.2736176756021733,1,"Protected around 0.053 of cap, fair around 0.061, walk-away max around 0.069.",0.0478687029860952,1,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.8453956629517264,medium_ambiguity,insufficient_data,unresolved_drift,"Corey Brewer, Nate Robinson, Jordan Farmar, Francisco Garcia, Luther Head",9.578303786997685,5,1.0,low,4.991967964923132,0.6,0.0269343630531823,strong,narrow,"Protected around 0.053 of cap, fair around 0.061, walk-away max around 0.069.",Comp support strong; drift unresolved_drift; archetype replaceable_middle.,offer_now_disciplined_band,"Offer now, but stay disciplined: comp support is strong; wing archetype sits in the replaceable middle; prototype fit is only moderately clear; market anchor band is narrow; drift evidence is unresolved.","Marko Jaric — Perimeter Wings & Connectors | Protected 0.053, fair 0.061, walk-away 0.069",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.053 to 0.069 of cap, with a weighted midpoint near 0.065. Comp-market support is low, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.014913573295159202,0.006863446785117001,-0.0017091178874217988,0.006863446785117001,0.1129757110527835,between_fair_and_walkaway,market_band_confirmed_by_model,0.0641832488413368,no_forecast_overlay,Market anchor and baseline model are directionally aligned. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
2061,Dan Langhi,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0035942009990848,baseline_prediction_outside_training_pool,,,,,,0,Comp-based market anchor not supported.,,0,Fringe / Low-Opportunity Players,Midrange Shot Creators,Fringe / Low-Opportunity Players | Midrange Shot Creators,highly_replaceable,Highly replaceable low-opportunity archetype; avoid paying ahead of weak evidence.,0.8342562440960797,medium_ambiguity,role_shifting_materially,elevated_drift_risk,"Will Solomon, Quincy Douby, Vincent Yarbrough, DaJuan Summers, Oleksiy Pecherov",6.404227598906911,0,0.0,insufficient,,,,insufficient,unknown,Comp-based market anchor not supported.,Comp support insufficient; drift elevated_drift_risk; archetype highly_replaceable.,avoid_overcommitting,Avoid overcommitting: comp support is insufficient; archetype is highly replaceable; prototype fit is only moderately clear; role identity is still shifting materially.,Dan Langhi — Fringe / Low-Opportunity Players | market anchor not supported,provisional_block2_only,Self-created midrange-heavy profiles with intermediate-area usage.,"Realistic comp neighborhood is available, but too few comparable Year-5 salary matches survive the merge to produce a credible comp-market anchor.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,,,,,,model_only_no_market_anchor,baseline_model_only,0.0035942009990848,no_forecast_overlay,"Market anchor is missing, so the baseline salary model is the only quantitative price reference. No Deliverable 1 macro forecast overlay was available here.",interim_without_forecast_overlay
2062,A.J. Guyton,2000,,0,0,0,,2000,target_missing_not_trainable,ridge_alpha_10,0.0399398196986353,baseline_prediction_outside_training_pool,0.0375653469781545,0.0588883956173748,0.0763976271795793,0.0388322802014248,0.6594216024110442,1,"Protected around 0.038 of cap, fair around 0.059, walk-away max around 0.076.",,0,Perimeter Wings & Connectors,Rim Pressure Drivers,Perimeter Wings & Connectors | Rim Pressure Drivers,replaceable_middle,Useful middle-class wing archetype; offers should stay disciplined unless other evidence is unusually strong.,0.9339188634937884,high_ambiguity,insufficient_data,unresolved_drift,"Trajan Langdon, Darrun Hilliard, Rudy Fernandez, Nick Young, Steve Blake",8.405698213816297,3,0.6,low,8.76155815295704,0.6666666666666666,0.0161735690362958,moderate,balanced,"Protected around 0.038 of cap, fair around 0.059, walk-away max around 0.076.",Comp support moderate; drift unresolved_drift; archetype replaceable_middle.,wait_and_save_flexibility,Wait and save flexibility: comp support is usable but not airtight; wing archetype sits in the replaceable middle; prototype fit remains ambiguous; market anchor band is balanced; drift evidence is unresolved.,"A.J. Guyton — Perimeter Wings & Connectors | Protected 0.038, fair 0.059, walk-away 0.076",provisional_block2_only,Paint-oriented creators with heavy rim pressure and lower perimeter dependence.,"This player sits in the Perimeter Wings & Connectors market neighborhood. Matched realistic comps imply a Year-5 salary range around 0.038 to 0.076 of cap, with a weighted midpoint near 0.064. Comp-market support is low, and the early-career drift class is insufficient_data.",False,,0,forecast_file_missing,forecast_unavailable,forecast_unavailable,forecast_unavailable,,,,,,0.0023744727204807956,-0.018948575918739503,-0.03645780748094401,0.018948575918739503,0.3217709655711659,between_protected_and_fair,market_band_confirmed_by_model,0.04941410765800505,no_forecast_overlay,Market anchor and baseline model are directionally aligned. No Deliverable 1 macro forecast overlay was available here.,interim_without_forecast_overlay
