season_start_year,name_key,salary_player_name_example,year_salary_total,raw_salary_rows,raw_team_count,any_team_option,any_player_option,any_qualifying_offer,any_two_way_contract,any_terminated
2011,lamarcus aldridge,LaMarcus Aldridge,12372000,1,1,0,0,0,0,0
2011,lance stephenson,Lance Stephenson,810000,1,1,0,0,0,0,0
2011,lance thomas,Lance Thomas,328444,1,1,0,0,0,0,0
2011,landry fields,Landry Fields,762195,1,1,0,0,0,0,0
2011,larry hughes,Larry Hughes,414443,1,1,0,0,0,0,0
2011,larry owens,Larry Owens,86052,1,1,0,0,0,0,0
2011,larry sanders,Larry Sanders,1861920,1,1,0,0,0,0,0
2011,lavoy allen,Lavoy Allen,473604,1,1,0,0,0,0,0
2011,lazar hayward,Lazar Hayward,1097520,1,1,0,0,0,0,0
2011,leandro barbosa,Leandro Barbosa,7600000,1,1,0,0,0,0,0
2011,lebron james,LeBron James,16022500,1,1,0,0,0,0,0
2011,linas kleiza,Linas Kleiza,4605000,1,1,0,0,0,0,0
2011,louis amundson,Louis Amundson,2403000,1,1,0,0,0,0,0
2011,louis williams,Louis Williams,5176000,1,1,0,0,0,0,0
2011,luc mbah a moute,Luc Mbah a Moute,5000000,1,1,0,0,0,0,0
2011,luis scola,Luis Scola,8591793,1,1,0,0,0,0,0
2011,luke babbitt,Luke Babbitt,1768800,1,1,0,0,0,0,0
2011,luke harangody,Luke Harangody,762195,1,1,0,0,0,0,0
2011,luke ridnour,Luke Ridnour,3680000,1,1,0,0,0,0,0
2011,luke walton,Luke Walton,5680000,1,1,0,0,0,0,0
2011,luol deng,Luol Deng,12325000,1,1,0,0,0,0,0
2011,malcolm lee,Malcolm Lee,500000,1,1,0,0,0,0,0
2011,malcolm thomas,Malcolm Thomas,103104,1,1,0,0,0,0,0
2011,manny harris,Manny Harris,122942,1,1,0,0,0,0,0
2011,manu ginobili,Manu Ginobili,12981038,1,1,0,0,0,0,0
2011,marc gasol,Marc Gasol,12922194,1,1,0,0,0,0,0
2011,marcin gortat,Marcin Gortat,6790640,1,1,0,0,0,0,0
2011,marco belinelli,Marco Belinelli,3377604,1,1,0,0,0,0,0
2011,marcus camby,Marcus Camby,11227250,1,1,0,0,0,0,0
2011,marcus morris,Marcus Morris,1823280,1,1,0,0,0,0,0
2011,marcus thornton,Marcus Thornton,7000000,1,1,0,0,0,0,0
2011,mario chalmers,Mario Chalmers,4000000,1,1,0,0,0,0,0
2011,markieff morris,Markieff Morris,1919160,1,1,0,0,0,0,0
2011,marquis daniels,Marquis Daniels,1223166,1,1,0,0,0,0,0
2011,marreese speights,Marreese Speights,2721255,1,1,0,0,0,0,0
2011,marshon brooks,MarShon Brooks,1110120,1,1,0,0,0,0,0
2011,martell webster,Martell Webster,5256000,1,1,0,0,0,0,0
2011,marvin williams,Marvin Williams,7500000,1,1,0,0,0,0,0
2011,matt barnes,Matt Barnes,1906200,1,1,0,0,0,0,0
2011,matt bonner,Matt Bonner,3315000,1,1,0,0,0,0,0
2011,matt carroll,Matt Carroll,3900000,1,1,0,0,0,0,0
2011,maurice evans,Maurice Evans,1223166,1,1,0,0,0,0,0
2011,maurice williams,Maurice Williams,8500000,1,1,0,0,0,0,0
2011,mehmet okur,Mehmet Okur,10890000,1,1,0,0,0,0,0
2011,metta world peace,Metta World Peace,6790640,1,1,0,0,0,0,0
2011,michael beasley,Michael Beasley,6262347,1,1,0,0,0,0,0
2011,michael redd,Michael Redd,1308506,1,1,0,0,0,0,0
2011,mickael pietrus,Mickael Pietrus,6523166,2,2,0,0,0,0,0
2011,mickell gladness,Mickell Gladness,248263,1,1,0,0,0,0,0
2011,mike bibby,Mike Bibby,1352181,1,1,0,0,0,0,0
2011,mike conley,Mike Conley,6611571,1,1,0,0,0,0,0
2011,mike dunleavy,Mike Dunleavy,3750000,1,1,0,0,0,0,0
2011,mike james,Mike James,277566,1,1,0,0,0,0,0
2011,mike miller,Mike Miller,5400000,1,1,0,0,0,0,0
2011,monta ellis,Monta Ellis,11000000,1,1,0,0,0,0,0
2011,mychel thompson,Mychel Thompson,168035,1,1,0,0,0,0,0
2011,nate robinson,Nate Robinson,5483307,2,2,0,0,0,0,0
2011,nazr mohammed,Nazr Mohammed,3750000,1,1,0,0,0,0,0
2011,nene,Nenê,13000000,1,1,0,0,0,0,0
2011,nick collison,Nick Collison,3272997,1,1,0,0,0,0,0
2011,nick young,Nick Young,3695857,1,1,0,0,0,0,0
2011,nicolas batum,Nicolas Batum,2155365,1,1,0,0,0,0,0
2011,nikola pekovic,Nikola Pekovic,4503600,1,1,0,0,0,0,0
2011,nikola vucevic,Nikola Vucevic,1645400,1,1,0,0,0,0,0
2011,nolan smith,Nolan Smith,1306920,1,1,0,0,0,0,0
2011,norris cole,Norris Cole,1035960,1,1,0,0,0,0,0
2011,oj mayo,OJ Mayo,5632637,1,1,0,0,0,0,0
2011,omer asik,Omer Asik,1857500,1,1,0,0,0,0,0
2011,omri casspi,Omri Casspi,1341960,1,1,0,0,0,0,0
2011,patrick patterson,Patrick Patterson,1959960,1,1,0,0,0,0,0
2011,pau gasol,Pau Gasol,18714150,1,1,0,0,0,0,0
2011,paul george,Paul George,2406240,1,1,0,0,0,0,0
2011,paul millsap,Paul Millsap,8103435,1,1,0,0,0,0,0
2011,paul pierce,Paul Pierce,15333334,1,1,0,0,0,0,0
2011,quentin richardson,Quentin Richardson,2446600,1,1,0,0,0,0,0
2011,quincy pondexter,Quincy Pondexter,1153800,1,1,0,0,0,0,0
2011,raja bell,Raja Bell,3240000,1,1,0,0,0,0,0
2011,rajon rondo,Rajon Rondo,10045455,1,1,0,0,0,0,0
2011,ramon sessions,Ramon Sessions,4257973,1,1,0,0,0,0,0
2011,randy foye,Randy Foye,4250000,1,1,0,0,0,0,0
2011,rashard lewis,Rashard Lewis,21136631,1,1,0,0,0,0,0
2011,rasual butler,Rasual Butler,1229255,1,1,0,0,0,0,0
2011,ray allen,Ray Allen,10000000,1,1,0,0,0,0,0
2011,raymond felton,Raymond Felton,7560000,1,1,0,0,0,0,0
2011,reggie evans,Reggie Evans,1229255,1,1,0,0,0,0,0
2011,reggie jackson,Reggie Jackson,1156320,1,1,0,0,0,0,0
2011,reggie williams,Reggie Williams,2500000,1,1,0,0,0,0,0
2011,renaldo balkman,Renaldo Balkman,1675000,1,1,0,0,0,0,0
2011,richard hamilton,Richard Hamilton,17500000,2,2,0,0,0,0,0
2011,richard jefferson,Richard Jefferson,9282000,1,1,0,0,0,0,0
2011,ricky rubio,Ricky Rubio,3480120,1,1,0,0,0,0,0
2011,robin lopez,Robin Lopez,2862602,1,1,0,0,0,0,0
2011,rodney stuckey,Rodney Stuckey,8500000,1,1,0,0,0,0,0
2011,rodrigue beaubois,Rodrigue Beaubois,1236720,1,1,0,0,0,0,0
2011,roger mason,Roger Mason,1146337,1,1,0,0,0,0,0
2011,ronnie brewer,Ronnie Brewer,4710000,1,1,0,0,0,0,0
2011,ronnie price,Ronnie Price,1069509,1,1,0,0,0,0,0
2011,ronny turiaf,Ronny Turiaf,4360000,1,1,0,0,0,0,0
2011,roy hibbert,Roy Hibbert,2588590,1,1,0,0,0,0,0
2011,royal ivey,Royal Ivey,1200000,1,1,0,0,0,0,0
2011,rudy fernandez,Rudy Fernandez,2180443,1,1,0,0,0,0,0
2011,rudy gay,Rudy Gay,15032144,1,1,0,0,0,0,0
2011,russell westbrook,Russell Westbrook,5082416,1,1,0,0,0,0,0
2011,ryan anderson,Ryan Anderson,2244601,1,1,0,0,0,0,0
2011,ryan gomes,Ryan Gomes,4000000,1,1,0,0,0,0,0
2011,ryan hollins,Ryan Hollins,2483333,1,1,0,0,0,0,0
2011,ryan reid,Ryan Reid,475000,1,1,0,0,0,0,0
2011,sam young,Sam Young,947800,1,1,0,0,0,0,0
2011,samardo samuels,Samardo Samuels,762195,1,1,0,0,0,0,0
2011,samuel dalembert,Samuel Dalembert,7000000,1,1,0,0,0,0,0
2011,sean williams,Sean Williams,885120,1,1,0,0,0,0,0
2011,sebastian telfair,Sebastian Telfair,1500000,1,1,0,0,0,0,0
2011,semih erden,Semih Erden,762195,1,1,0,0,0,0,0
2011,serge ibaka,Serge Ibaka,1288200,1,1,0,0,0,0,0
2011,shane battier,Shane Battier,3000000,1,1,0,0,0,0,0
2011,shannon brown,Shannon Brown,3500000,1,1,0,0,0,0,0
2011,shaun livingston,Shaun Livingston,3500000,1,1,0,0,0,0,0
2011,shawn marion,Shawn Marion,8022449,1,1,0,0,0,0,0
2011,shawne williams,Shawne Williams,3000000,1,1,0,0,0,0,0
2011,shelden williams,Shelden Williams,992680,1,1,0,0,0,0,0
2011,shelvin mack,Shelvin Mack,473604,1,1,0,0,0,0,0
2011,smith,JR Smith,2382353,1,1,0,0,0,0,0
2011,solomon alabi,Solomon Alabi,830000,1,1,0,0,0,0,0
2011,solomon jones,Solomon Jones,440353,2,2,0,0,0,0,0
2011,spencer hawes,Spencer Hawes,4051024,1,1,0,0,0,0,0
2011,stephen curry,Stephen Curry,3117120,1,1,0,0,0,0,0
2011,stephen jackson,Stephen Jackson,9256500,1,1,0,0,0,0,0
2011,steve blake,Steve Blake,4000000,1,1,0,0,0,0,0
2011,steve nash,Steve Nash,11689062,1,1,0,0,0,0,0
2011,steve novak,Steve Novak,992680,1,1,0,0,0,0,0
2011,sundiata gaines,Sundiata Gaines,854389,1,1,0,0,0,0,0
2011,taj gibson,Taj Gibson,1195680,1,1,0,0,0,0,0
2011,tayshaun prince,Tayshaun Prince,6292135,1,1,0,0,0,0,0
2011,terrel harris,Terrel Harris,473604,1,1,0,0,0,0,0
2011,terrence williams,Terrence Williams,2369040,1,1,0,0,0,0,0
2011,thabo sefolosha,Thabo Sefolosha,3300000,1,1,0,0,0,0,0
2011,thaddeus young,Thaddeus Young,7478261,1,1,0,0,0,0,0
2011,tiago splitter,Tiago Splitter,3672000,1,1,0,0,0,0,0
2011,tim duncan,Tim Duncan,21164619,1,1,0,0,0,0,0
2011,timofey mozgov,Timofey Mozgov,3343896,1,1,0,0,0,0,0
2011,tj ford,TJ Ford,1146337,1,1,0,0,0,0,0
2011,tobias harris,Tobias Harris,1418160,1,1,0,0,0,0,0
2011,toney douglas,Toney Douglas,1145640,1,1,0,0,0,0,0
2011,tony allen,Tony Allen,3150000,1,1,0,0,0,0,0
2011,tony battie,Tony Battie,1352181,1,1,0,0,0,0,0
2011,tony parker,Tony Parker,12500000,1,1,0,0,0,0,0
2011,tracy mcgrady,Tracy McGrady,1352181,1,1,0,0,0,0,0
2011,travis leslie,Travis Leslie,473604,1,1,0,0,0,0,0
2011,travis outlaw,Travis Outlaw,7000000,2,2,0,0,0,0,0
2011,trevor ariza,Trevor Ariza,6790640,1,1,0,0,0,0,0
2011,trevor booker,Trevor Booker,1294920,1,1,0,0,0,0,0
2011,trey thompkins,Trey Thompkins,473604,1,1,0,0,0,0,0
2011,tristan thompson,Tristan Thompson,3726600,1,1,0,0,0,0,0
2011,troy murphy,Troy Murphy,1352181,1,1,0,0,0,0,0
2011,ty lawson,Ty Lawson,1654440,1,1,0,0,0,0,0
2011,tyler hansbrough,Tyler Hansbrough,2138040,1,1,0,0,0,0,0
2011,tyler honeycutt,Tyler Honeycutt,775000,1,1,0,0,0,0,0
2011,tyreke evans,Tyreke Evans,4151640,1,1,0,0,0,0,0
2011,tyrus thomas,Tyrus Thomas,7305765,1,1,0,0,0,0,0
2011,tyson chandler,Tyson Chandler,13107837,1,1,0,0,0,0,0
2011,udonis haslem,Udonis Haslem,3780000,1,1,0,0,0,0,0
2011,vernon macklin,Vernon Macklin,473604,1,1,0,0,0,0,0
2011,vince carter,Vince Carter,21300000,2,2,0,0,0,0,0
2011,vladimir radmanovic,Vladimir Radmanovic,1352181,1,1,0,0,0,0,0
2011,von wafer,Von Wafer,992680,1,1,0,0,0,0,0
2011,walker russell,Walker Russell,374289,1,1,0,0,0,0,0
2011,wayne ellington,Wayne Ellington,1154040,1,1,0,0,0,0,0
2011,wesley johnson,Wesley Johnson,4006080,1,1,0,0,0,0,0
2011,wesley matthews,Wesley Matthews,6135160,1,1,0,0,0,0,0
2011,will bynum,Will Bynum,3250000,1,1,0,0,0,0,0
2011,willie green,Willie Green,1223166,1,1,0,0,0,0,0
2011,xavier henry,Xavier Henry,2171640,1,1,0,0,0,0,0
2011,yi jianlian,Yi Jianlian,827197,1,1,0,0,0,0,0
2011,zach randolph,Zach Randolph,15200000,1,1,0,0,0,0,0
2011,zaza pachulia,Zaza Pachulia,4750000,1,1,0,0,0,0,0
2012,aaron brooks,Aaron Brooks,5750000,2,2,0,0,0,0,0
2012,aj price,AJ Price,885120,1,1,0,0,0,0,0
2012,al farouq aminu,Al-Farouq Aminu,2947800,1,1,0,0,0,0,0
2012,al harrington,Al Harrington,6687400,1,1,0,0,0,0,0
2012,al horford,Al Horford,12000000,1,1,0,0,0,0,0
2012,al jefferson,Al Jefferson,15000000,1,1,0,0,0,0,0
2012,alan anderson,Alan Anderson,885120,1,1,0,0,0,0,0
2012,alec burks,Alec Burks,2171640,1,1,0,0,0,0,0
2012,aleksandar pavlovic,Aleksandar Pavlovic,1232713,1,1,0,0,0,0,0
2012,alexey shved,Alexey Shved,3017943,1,1,0,0,0,0,0
2012,alonzo gee,Alonzo Gee,3500000,1,1,0,0,0,0,0
2012,amare stoudemire,Amare Stoudemire,19948799,1,1,0,0,0,0,0
2012,amir johnson,Amir Johnson,6000000,1,1,0,0,0,0,0
2012,anderson varejao,Anderson Varejao,8400000,1,1,0,0,0,0,0
2012,andray blatche,Andray Blatche,7972891,2,2,0,0,0,0,0
2012,andre drummond,Andre Drummond,2356320,1,1,0,0,0,0,0
2012,andre iguodala,Andre Iguodala,14718250,1,1,0,0,0,0,0
2012,andre miller,Andre Miller,5000000,1,1,0,0,0,0,0
2012,andrea bargnani,Andrea Bargnani,10000000,1,1,0,0,0,0,0
2012,andrei kirilenko,Andrei Kirilenko,9779349,1,1,0,0,0,0,0
2012,andrew bogut,Andrew Bogut,13150000,1,1,0,0,0,0,0
2012,andrew bynum,Andrew Bynum,16473002,1,1,0,0,0,0,0
2012,andrew goudelock,Andrew Goudelock,44835,1,1,0,0,0,0,0
2012,andrew nicholson,Andrew Nicholson,1418160,1,1,0,0,0,0,0
2012,andris biedrins,Andris Biedrins,9000000,1,1,0,0,0,0,0
2012,antawn jamison,Antawn Jamison,1352181,1,1,0,0,0,0,0
2012,anthony davis,Anthony Davis,5144280,1,1,0,0,0,0,0
2012,anthony morrow,Anthony Morrow,4000000,1,1,0,0,0,0,0
2012,anthony randolph,Anthony Randolph,1674641,1,1,0,0,0,0,0
2012,anthony tolliver,Anthony Tolliver,915852,1,1,0,0,0,0,0
2012,arnett moultrie,Arnett Moultrie,1042320,1,1,0,0,0,0,0
2012,aron baynes,Aron Baynes,239588,1,1,0,0,0,0,0
2012,arron afflalo,Arron Afflalo,7562500,1,1,0,0,0,0,0
2012,austin daye,Austin Daye,2958444,1,1,0,0,0,0,0
2012,austin rivers,Austin Rivers,2238360,1,1,0,0,0,0,0
2012,avery bradley,Avery Bradley,1630800,1,1,0,0,0,0,0
2012,baron davis,Baron Davis,14850000,1,1,0,0,0,0,0
2012,ben gordon,Ben Gordon,12400000,1,1,0,0,0,0,0
2012,ben hansbrough,Ben Hansbrough,473604,1,1,0,0,0,0,0
2012,beno udrih,Beno Udrih,7810000,1,1,0,0,0,0,0
2012,bernard james,Bernard James,473604,1,1,0,0,0,0,0
2012,bismack biyombo,Bismack Biyombo,3007920,1,1,0,0,0,0,0
2012,bj mullens,BJ Mullens,2253061,1,1,0,0,0,0,0
2012,blake griffin,Blake Griffin,7226891,1,1,0,0,0,0,0
2012,boris diaw,Boris Diaw,4500000,1,1,0,0,0,0,0
2012,brad miller,Brad Miller,848000,1,1,0,0,0,0,0
2012,bradley beal,Bradley Beal,4133280,1,1,0,0,0,0,0
2012,brandan wright,Brandan Wright,992680,1,1,0,0,0,0,0
2012,brandon bass,Brandon Bass,6500000,1,1,0,0,0,0,0
2012,brandon jennings,Brandon Jennings,3179493,1,1,0,0,0,0,0
2012,brandon knight,Brandon Knight,2755560,1,1,0,0,0,0,0
2012,brandon roy,Brandon Roy,21459805,2,2,0,0,0,0,0
2012,brandon rush,Brandon Rush,4000000,1,1,0,0,0,0,0
2012,brendan haywood,Brendan Haywood,8349000,2,2,0,0,0,0,0
2012,brian roberts,Brian Roberts,473604,1,1,0,0,0,0,0
2012,brook lopez,Brook Lopez,13668000,1,1,0,0,0,0,0
2012,carl landry,Carl Landry,4000000,1,1,0,0,0,0,0
2012,carlos boozer,Carlos Boozer,15000000,1,1,0,0,0,0,0
2012,carlos delfino,Carlos Delfino,3000000,1,1,0,0,0,0,0
2012,carmelo anthony,Carmelo Anthony,19450000,1,1,0,0,0,0,0
2012,caron butler,Caron Butler,8000000,1,1,0,0,0,0,0
2012,cartier martin,Cartier Martin,915852,1,1,0,0,0,0,0
2012,chandler parsons,Chandler Parsons,888250,1,1,0,0,0,0,0
2012,channing frye,Channing Frye,6000000,1,1,0,0,0,0,0
2012,charles jenkins,Charles Jenkins,762195,1,1,0,0,0,0,0
2012,charlie villanueva,Charlie Villanueva,8060000,1,1,0,0,0,0,0
2012,chase budinger,Chase Budinger,942293,1,1,0,0,0,0,0
2012,chauncey billups,Chauncey Billups,3000000,1,1,0,0,0,0,0
2012,chris andersen,Chris Andersen,5225952,2,2,0,0,0,0,0
2012,chris bosh,Chris Bosh,17545000,1,1,0,0,0,0,0
2012,chris copeland,Chris Copeland,473604,1,1,0,0,0,0,0
2012,chris douglas roberts,Chris Douglas-Roberts,72892,1,1,0,0,0,0,0
2012,chris duhon,Chris Duhon,3680000,1,1,0,0,0,0,0
2012,chris johnson,Chris Johnson,508586,2,2,0,0,0,0,0
2012,chris kaman,Chris Kaman,8000000,1,1,0,0,0,0,0
2012,chris paul,Chris Paul,17779457,1,1,0,0,0,0,0
2012,chris quinn,Chris Quinn,169339,1,1,0,0,0,0,0
2012,chris singleton,Chris Singleton,1596360,1,1,0,0,0,0,0
2012,chris wilcox,Chris Wilcox,1352181,1,1,0,0,0,0,0
2012,chris wright,Chris Wright,27859,1,1,0,0,0,0,0
2012,christian eyenga,Christian Eyenga,1174080,1,1,0,0,0,0,0
2012,chuck hayes,Chuck Hayes,5486250,1,1,0,0,0,0,0
2012,cj miles,CJ Miles,2225000,1,1,0,0,0,0,0
2012,cj watson,CJ Watson,992680,1,1,0,0,0,0,0
2012,cole aldrich,Cole Aldrich,2445480,1,1,0,0,0,0,0
2012,corey brewer,Corey Brewer,3243000,1,1,0,0,0,0,0
2012,corey maggette,Corey Maggette,10924138,1,1,0,0,0,0,0
2012,cory higgins,Cory Higgins,762195,1,1,0,0,0,0,0
2012,cory joseph,Cory Joseph,1105560,1,1,0,0,0,0,0
2012,courtney lee,Courtney Lee,5000000,1,1,0,0,0,0,0
2012,daequan cook,Daequan Cook,3602675,2,2,0,0,0,0,0
2012,dahntay jones,Dahntay Jones,2900000,1,1,0,0,0,0,0
2012,dajuan summers,DaJuan Summers,177024,1,1,0,0,0,0,0
2012,damian lillard,Damian Lillard,3065040,1,1,0,0,0,0,0
2012,damien wilkins,Damien Wilkins,1223166,1,1,0,0,0,0,0
2012,damion james,Damion James,50258,1,1,0,0,0,0,0
2012,daniel gibson,Daniel Gibson,4792332,1,1,0,0,0,0,0
2012,daniel orton,Daniel Orton,762195,1,1,0,0,0,0,0
2012,danilo gallinari,Danilo Gallinari,9439000,1,1,0,0,0,0,0
2012,danny granger,Danny Granger,13058606,1,1,0,0,0,0,0
2012,danny green,Danny Green,3500000,1,1,0,0,0,0,0
2012,dante cunningham,Dante Cunningham,2090000,1,1,0,0,0,0,0
2012,darius johnson odom,Darius Johnson-Odom,195013,1,1,0,0,0,0,0
2012,darius miller,Darius Miller,473604,1,1,0,0,0,0,0
2012,darius morris,Darius Morris,937195,1,1,0,0,0,0,0
2012,darko milicic,Darko Milicic,6457255,2,2,0,0,0,0,0
2012,darrell arthur,Darrell Arthur,3006217,1,1,0,0,0,0,0
2012,darren collison,Darren Collison,2319344,1,1,0,0,0,0,0
2012,david lee,David Lee,12744000,1,1,0,0,0,0,0
2012,david west,David West,10000000,1,1,0,0,0,0,0
2012,deandre jordan,DeAndre Jordan,10532977,1,1,0,0,0,0,0
2012,deandre liggins,DeAndre Liggins,762195,1,1,0,0,0,0,0
2012,dejuan blair,DeJuan Blair,1054000,1,1,0,0,0,0,0
2012,delonte west,Delonte West,1223166,1,1,0,0,0,0,0
2012,demar derozan,DeMar DeRozan,3344250,1,1,0,0,0,0,0
2012,demarcus cousins,DeMarcus Cousins,3880800,1,1,0,0,0,0,0
2012,demarre carroll,DeMarre Carroll,885120,1,1,0,0,0,0,0
2012,dequan jones,DeQuan Jones,473604,1,1,0,0,0,0,0
2012,derek fisher,Derek Fisher,1519214,2,2,0,0,0,0,0
2012,deron williams,Deron Williams,17177795,1,1,0,0,0,0,0
2012,derrick favors,Derrick Favors,4753320,1,1,0,0,0,0,0
2012,derrick rose,Derrick Rose,16402500,1,1,0,0,0,0,0
2012,derrick williams,Derrick Williams,4947840,1,1,0,0,0,0,0
2012,desagana diop,DeSagana Diop,7372200,1,1,0,0,0,0,0
2012,deshawn stevenson,DeShawn Stevenson,2240450,1,1,0,0,0,0,0
2012,devin ebanks,Devin Ebanks,1040000,1,1,0,0,0,0,0
2012,devin harris,Devin Harris,8500000,1,1,0,0,0,0,0
2012,dexter pittman,Dexter Pittman,854389,1,1,0,0,0,0,0
2012,diante garrett,Diante Garrett,473604,1,1,0,0,0,0,0
2012,dion waiters,Dion Waiters,3726600,1,1,0,0,0,0,0
2012,dionte christmas,Dionte Christmas,236800,1,1,0,0,0,0,0
2012,dirk nowitzki,Dirk Nowitzki,20907128,1,1,0,0,0,0,0
2012,dj augustin,DJ Augustin,3500000,1,1,0,0,0,0,0
2012,dj white,DJ White,263980,1,1,0,0,0,0,0
2012,dominic mcguire,Dominic McGuire,1195578,3,3,0,0,0,0,0
2012,dominique jones,Dominique Jones,1276560,1,1,0,0,0,0,0
2012,donald sloan,Donald Sloan,300395,2,2,0,0,0,0,0
2012,donatas motiejunas,Donatas Motiejunas,1361400,1,1,0,0,0,0,0
2012,donte greene,Donte Greene,5387,1,1,0,0,0,0,0
2012,dorell wright,Dorell Wright,4106000,1,1,0,0,0,0,0
2012,doron lamb,Doron Lamb,650000,1,1,0,0,0,0,0
2012,draymond green,Draymond Green,850000,1,1,0,0,0,0,0
2012,drew gooden,Drew Gooden,6680000,1,1,0,0,0,0,0
2012,dwight howard,Dwight Howard,19261200,1,1,0,0,0,0,0
2012,dwyane wade,Dwyane Wade,17024000,1,1,0,0,0,0,0
2012,earl barron,Earl Barron,339726,1,1,0,0,0,0,0
2012,earl clark,Earl Clark,1240000,1,1,0,0,0,0,0
2012,earl watson,Earl Watson,2000000,1,1,0,0,0,0,0
2012,ed davis,Ed Davis,2207040,1,1,0,0,0,0,0
2012,eddy curry,Eddy Curry,31629,1,1,0,0,0,0,0
2012,ekpe udoh,Ekpe Udoh,3524880,1,1,0,0,0,0,0
2012,elliot williams,Elliot Williams,1442880,1,1,0,0,0,0,0
2012,elton brand,Elton Brand,18160354,2,2,0,0,0,0,0
2012,emeka okafor,Emeka Okafor,13543250,1,1,0,0,0,0,0
2012,enes kanter,Enes Kanter,4443360,1,1,0,0,0,0,0
2012,eric bledsoe,Eric Bledsoe,1707720,1,1,0,0,0,0,0
2012,eric gordon,Eric Gordon,13668750,1,1,0,0,0,0,0
2012,eric maynor,Eric Maynor,2338720,1,1,0,0,0,0,0
2012,ersan ilyasova,Ersan Ilyasova,7900000,1,1,0,0,0,0,0
2012,etwaun moore,E'Twaun Moore,762195,1,1,0,0,0,0,0
2012,evan fournier,Evan Fournier,1361400,1,1,0,0,0,0,0
2012,evan turner,Evan Turner,5293080,1,1,0,0,0,0,0
2012,fab melo,Fab Melo,1254720,1,1,0,0,0,0,0
2012,festus ezeli,Festus Ezeli,1020960,1,1,0,0,0,0,0
2012,francisco garcia,Francisco Garcia,6100000,1,1,0,0,0,0,0
2012,garrett temple,Garrett Temple,572943,1,1,0,0,0,0,0
2012,gary forbes,Gary Forbes,1500000,1,1,0,0,0,0,0
2012,gary neal,Gary Neal,972000,1,1,0,0,0,0,0
2012,george hill,George Hill,8000000,1,1,0,0,0,0,0
2012,gerald green,Gerald Green,3500000,1,1,0,0,0,0,0
2012,gerald henderson,Gerald Henderson,3101326,1,1,0,0,0,0,0
2012,gerald wallace,Gerald Wallace,9682435,1,1,0,0,0,0,0
2012,gilbert arenas,Gilbert Arenas,20807922,1,1,0,0,0,0,0
2012,glen davis,Glen Davis,6400000,1,1,0,0,0,0,0
2012,goran dragic,Goran Dragic,7500000,1,1,0,0,0,0,0
2012,gordon hayward,Gordon Hayward,2709720,1,1,0,0,0,0,0
2012,grant hill,Grant Hill,1957000,1,1,0,0,0,0,0
2012,greg monroe,Greg Monroe,3217680,1,1,0,0,0,0,0
2012,greg smith,Greg Smith,762195,1,1,0,0,0,0,0
2012,greg stiemsma,Greg Stiemsma,2575000,1,1,0,0,0,0,0
2012,greivis vasquez,Greivis Vasquez,1191240,1,1,0,0,0,0,0
2012,gustavo ayon,Gustavo Ayon,1500000,1,1,0,0,0,0,0
2012,hakim warrick,Hakim Warrick,4000000,1,1,0,0,0,0,0
2012,hamed haddadi,Hamed Haddadi,1300000,1,1,0,0,0,0,0
2012,harrison barnes,Harrison Barnes,2798040,1,1,0,0,0,0,0
2012,hasheem thabeet,Hasheem Thabeet,885120,1,1,0,0,0,0,0
2012,henry sims,Henry Sims,25073,1,1,0,0,0,0,0
2012,hidayet turkoglu,Hidayet Turkoglu,11815850,1,1,0,0,0,0,0
2012,ian mahinmi,Ian Mahinmi,4000000,1,1,0,0,0,0,0
2012,iman shumpert,Iman Shumpert,1680360,1,1,0,0,0,0,0
2012,isaiah thomas,Isaiah Thomas,762195,1,1,0,0,0,0,0
2012,ishmael smith,Ishmael Smith,985000,1,1,0,0,0,0,0
2012,ivan johnson,Ivan Johnson,962195,1,1,0,0,0,0,0
2012,jae crowder,Jae Crowder,600491,1,1,0,0,0,0,0
2012,jajuan johnson,JaJuan Johnson,1120440,1,1,0,0,0,0,0
2012,jamaal tinsley,Jamaal Tinsley,1352181,1,1,0,0,0,0,0
2012,jamal crawford,Jamal Crawford,5000000,1,1,0,0,0,0,0
2012,jameer nelson,Jameer Nelson,8600000,1,1,0,0,0,0,0
2012,james anderson,James Anderson,902002,2,2,0,0,0,0,0
2012,james harden,James Harden,5820416,1,1,0,0,0,0,0
2012,james johnson,James Johnson,2812006,1,1,0,0,0,0,0
2012,james white,James White,854389,1,1,0,0,0,0,0
2012,jan vesely,Jan Vesely,3294960,1,1,0,0,0,0,0
2012,jannero pargo,Jannero Pargo,696446,3,3,0,0,0,0,0
2012,jared cunningham,Jared Cunningham,1156320,1,1,0,0,0,0,0
2012,jared dudley,Jared Dudley,4250000,1,1,0,0,0,0,0
2012,jared jeffries,Jared Jeffries,1475106,1,1,0,0,0,0,0
2012,jared sullinger,Jared Sullinger,1306920,1,1,0,0,0,0,0
2012,jarrett jack,Jarrett Jack,5580000,1,1,0,0,0,0,0
2012,jarvis varnado,Jarvis Varnado,314806,2,2,0,0,0,0,0
2012,jason collins,Jason Collins,1352181,1,1,0,0,0,0,0
2012,jason kidd,Jason Kidd,3090000,1,1,0,0,0,0,0
2012,jason maxiell,Jason Maxiell,5000000,1,1,0,0,0,0,0
2012,jason richardson,Jason Richardson,5799625,1,1,0,0,0,0,0
2012,jason smith,Jason Smith,2500000,1,1,0,0,0,0,0
2012,jason terry,Jason Terry,5000000,1,1,0,0,0,0,0
