PLAYER_ID,PLAYER_NAME,SEASON_ID,Scoring_Metric_Score,Efficiency_Metric_Score,Playmaking_Metric_Score,Defense_Metric_Score,Control_Metric_Score
1883,Steve Francis,1999-00,52.15238164948678,43.08377521513274,49.781990778465726,50.159532934849416,24.65238982818191
1883,Steve Francis,2000-01,51.85972966401734,52.62203211833179,52.70428980065105,49.71340196330147,31.503723959321327
1883,Steve Francis,2001-02,56.37816714293169,30.91654933136278,44.30091029772709,42.049286558784935,29.11998195797716
1883,Steve Francis,2002-03,54.21829180771132,42.068950797112706,44.72891253160981,56.67134385233004,24.564877996456296
1883,Steve Francis,2003-04,38.133863028884065,23.061201998096546,45.22561987098842,53.47642388561531,19.536325524154154
1883,Steve Francis,2004-05,61.31332627751915,32.54244235563371,51.97817664825972,38.50101281528431,24.084996124769525
1883,Steve Francis,2005-06,39.68540299198774,38.876702241039304,41.83054409318239,31.88403793853432,15.39441354355993
1883,Steve Francis,2006-07,36.85061007132554,55.755706126564085,42.66133576386347,27.886751064160553,16.272491764564364
1883,Steve Francis,2007-08,17.3152755768498,0.0,53.38137486754888,45.79288497611233,15.158443803485056
1884,Baron Davis,1999-00,23.971353343743594,16.046639134588773,67.13990425454305,48.81846605569661,12.341590370159574
1884,Baron Davis,2000-01,29.45764191791443,28.243114617688605,69.65010250433416,63.187320387986546,18.16178072701103
1884,Baron Davis,2001-02,43.89371911335548,21.871325373216038,78.47482087967936,71.16008637260352,11.132593719666094
1884,Baron Davis,2002-03,44.853665919765376,22.872672069707324,60.08278199101129,60.81784714007428,9.71238399471638
1884,Baron Davis,2003-04,63.14750385191956,19.017738034053703,65.13778378935793,78.13548679263687,11.14575884680521
1884,Baron Davis,2004-05,61.51940611689116,29.910368445107295,83.00257618055113,60.367745748943825,11.560566988612841
1884,Baron Davis,2005-06,50.69013632821129,17.740817557422794,90.50188462612647,49.07468296080557,14.057434244432338
1884,Baron Davis,2006-07,62.91938771161899,36.895378528111536,81.23599677068981,75.08538161142101,15.175778611352083
1884,Baron Davis,2007-08,61.5601296275195,33.53911384211805,72.26065146919628,76.78325415181206,15.110640239167717
1884,Baron Davis,2008-09,41.34144237843494,4.130016652264803,78.86470925673254,60.8627896953698,10.397247584711756
1884,Baron Davis,2009-10,44.95882262945997,23.176806657089642,86.23760491141691,66.22895007650258,10.30774841522531
1884,Baron Davis,2010-11,46.05877810364923,25.704539719027654,84.07053457181965,61.13412227950569,7.74902143884367
1884,Baron Davis,2011-12,20.863785635499667,2.768608273750201,61.82544531488692,49.67480084516055,7.706878830343164
1885,Lamar Odom,1999-00,45.14274787175633,32.53457052989233,26.785853431351565,53.93008933926042,41.448121493039245
1885,Lamar Odom,2000-01,45.89008320442377,39.816182523636456,37.504888618618004,68.67832798653319,37.647084637615556
1885,Lamar Odom,2001-02,33.361087319903305,9.923331152224714,50.532749037514876,52.64255522290631,28.782338282736415
1885,Lamar Odom,2002-03,40.50768536008134,31.655982111463082,27.375475946175204,32.03281387973524,33.65694928427887
1885,Lamar Odom,2003-04,45.38235597363943,30.28918141094733,30.82848427201234,44.59601225294172,51.48909512299495
1885,Lamar Odom,2004-05,39.7295992002023,40.9198421559658,32.12794656042695,37.894057018270665,57.64187362160411
1885,Lamar Odom,2005-06,31.620814203833113,50.039025008111835,49.33184908571867,41.06743703359967,44.72010647531872
1885,Lamar Odom,2006-07,37.2244280334283,47.4235695483187,39.06165379832324,34.02971737337718,48.21114079497875
1885,Lamar Odom,2007-08,32.60549663051398,61.4778121102442,35.21839499584642,51.27972538010736,58.55638685738751
1885,Lamar Odom,2008-09,33.78872228320097,42.6232167041621,30.015653900059565,65.61074396475242,58.297342589472066
1885,Lamar Odom,2009-10,27.413062096137264,38.13855024312273,37.56211845046885,46.24298551615575,66.27556346166772
1885,Lamar Odom,2010-11,43.91726123760588,64.73689980426329,35.95112214310329,40.62770057736966,55.66030469524769
1885,Lamar Odom,2011-12,24.62015588699455,0.0,30.77535315587437,25.43395758727239,35.68186661494705
1885,Lamar Odom,2012-13,6.071404846708739,0.0,32.78690510361788,51.338975427400904,63.20819221733493
1886,Jonathan Bender,1999-00,50.95400928847472,0.0,3.335788226417665,10.701497404075482,25.19022622764606
1886,Jonathan Bender,2000-01,26.63999445163425,0.0,9.344445390730018,34.15758532086875,16.480764346448847
1886,Jonathan Bender,2001-02,29.247889257360793,40.78785872125092,7.888366324624762,33.32290821143953,22.941879856526214
1886,Jonathan Bender,2002-03,31.89418221333056,32.499660436609524,17.187070203587503,66.54347400755667,27.8927380605425
1886,Jonathan Bender,2003-04,59.65330494619189,62.329998048159986,0.0,56.25679410691541,22.245181281540958
1886,Jonathan Bender,2004-05,34.56336796366463,0.0,0.0,18.66537861747518,25.310933952192304
1886,Jonathan Bender,2005-06,48.44313386540183,100.0,60.06008584720842,37.152960005724466,28.486696705135124
1886,Jonathan Bender,2009-10,37.21376728618578,36.6093934462749,0.0,46.9665734138705,31.719397992528375
1887,Wally Szczerbiak,1999-00,34.89438447443288,56.18161965795804,41.65490363631265,33.72113352048059,17.61672001330154
1887,Wally Szczerbiak,2000-01,36.71536513630974,53.78917741374567,36.416878690799834,28.724797902257883,25.88921947078613
1887,Wally Szczerbiak,2001-02,50.679854252985265,60.41013752891812,28.149154946813866,34.58211401966225,17.305296761183588
1887,Wally Szczerbiak,2002-03,51.72812128202609,54.26691889071967,29.201322136399575,39.96234737354666,17.595271216116206
1887,Wally Szczerbiak,2003-04,45.64032605427656,41.31619582839699,20.805773292478335,22.41045137458034,21.261791391649922
1887,Wally Szczerbiak,2004-05,50.50930079513041,67.47888029913864,27.56200504390905,22.377338318084604,14.841424906001752
1887,Wally Szczerbiak,2005-06,52.23801104135097,67.30876595810088,29.8887313057742,30.432666587936524,13.48586740077591
1887,Wally Szczerbiak,2006-07,57.17223031728174,41.62166151624919,17.68725538609641,22.50668719481142,10.804547855612698
1887,Wally Szczerbiak,2007-08,51.479720134238214,41.0119210030382,24.4436427995717,26.264764404009426,14.924128069281783
1887,Wally Szczerbiak,2008-09,27.003827419865683,61.02326979666544,25.146795111882543,16.88563109679892,22.536316315274735
1888,Richard Hamilton,1999-00,46.76276087071806,14.088139226795931,25.055970379984053,6.264022129071975,8.37602702573096
1888,Richard Hamilton,2000-01,61.52195038713367,26.43460051278715,21.297365272239528,29.644902935387424,8.759264585174515
1888,Richard Hamilton,2001-02,63.482447608146245,28.06090620167996,25.16729743361603,28.816741488841153,10.07364124626116
1888,Richard Hamilton,2002-03,69.38352362828138,37.27549107837727,18.551211610429984,16.529502737393344,15.509375273791504
1888,Richard Hamilton,2003-04,51.395037935559465,33.22160210055228,33.397609067758175,40.86778550613611,10.010240992807484
1888,Richard Hamilton,2004-05,50.05000991262415,35.88520209170345,41.02575587492097,26.9712103651854,9.746256409467875
1888,Richard Hamilton,2005-06,62.98863721127547,47.59336366244055,33.440875426354935,22.749007214384047,7.81504361568301
1888,Richard Hamilton,2006-07,57.98810373324257,46.79171917527212,37.71584316649394,19.72926766587606,10.283412023340812
1888,Richard Hamilton,2007-08,54.20899428224675,47.11897929910797,48.20102768340981,35.970792053918096,9.50078657781191
1888,Richard Hamilton,2008-09,57.9970103430581,36.2181260797572,49.581687552563025,15.023024934577448,6.597926321599168
1888,Richard Hamilton,2009-10,57.67323369925238,25.0469312563707,42.421928315989376,19.058477964003675,3.6282645014034136
1888,Richard Hamilton,2010-11,55.06431448932917,32.31777951134476,42.12954893083425,33.70967882593705,4.564595968014426
1888,Richard Hamilton,2011-12,47.123344123001445,22.572084566137278,39.79228289947084,12.485168483383232,8.678985464229873
1888,Richard Hamilton,2012-13,44.420236452515596,14.053668787684773,31.668534586887766,18.716355404391308,2.501278963143742
1889,Andre Miller,1999-00,42.29000041755524,30.893173008123725,83.86249587008827,39.34355732263121,19.635421686260255
1889,Andre Miller,2000-01,45.150655495259024,42.21290436178815,79.14821219415764,50.23318349495282,16.916703479928906
1889,Andre Miller,2001-02,43.056564969559005,40.438253826559624,100.0,54.59476685960703,16.996455714364707
1889,Andre Miller,2002-03,32.444854030440204,20.201293917213604,68.33886075264499,40.49760655279188,12.049762885517815
1889,Andre Miller,2003-04,40.89916691341512,42.08222055954276,62.55270303579103,65.42501892926286,18.967504844321255
1889,Andre Miller,2004-05,35.05498635860997,42.23745539258184,72.27408486910252,48.00436647274035,15.247583438391391
1889,Andre Miller,2005-06,33.985024014464,37.74777757085145,81.25573403057157,43.98272704905116,15.035262498204208
1889,Andre Miller,2006-07,30.72228386523878,32.20690511149406,78.35266888733057,47.973742638900724,15.00082162338791
1889,Andre Miller,2007-08,46.47044373089512,40.00292290447097,70.77123216268203,44.94397988121016,12.117631688479557
1889,Andre Miller,2008-09,44.24779514187029,45.111658703425825,67.86107306865355,46.78190864543764,17.260608885449376
1889,Andre Miller,2009-10,45.67158392113356,37.02633866018816,66.16520327486003,45.17657032822466,11.97743799108975
1889,Andre Miller,2010-11,34.751110535621116,36.43398320692199,79.87065477385514,54.67081542681653,14.328011396238056
1889,Andre Miller,2011-12,29.28791396550049,27.516843515994648,82.88303447341458,40.63790486663824,15.435120369291969
1889,Andre Miller,2012-13,31.185043757023358,45.26307089942743,82.48321118383024,39.550930813405344,12.462239214201059
1889,Andre Miller,2013-14,19.15442987579426,38.85224908581651,79.53194427598127,43.572782056022845,17.824473704240237
1889,Andre Miller,2014-15,18.39615460884783,45.357272278413994,81.85586474983134,24.80331465698971,15.448640815383339
1889,Andre Miller,2015-16,22.920934361893288,69.59320837504931,66.01208801899094,19.748165379910603,12.231427205128952
1890,Shawn Marion,1999-00,38.551806441175316,28.13653917368671,23.61802255013064,68.53783031482386,56.38047955181625
1890,Shawn Marion,2000-01,48.90792585234702,37.717845476528744,22.071622738413758,91.1144374984129,63.71569989709983
1890,Shawn Marion,2001-02,51.801506859100364,31.040107866639943,19.794213046780666,84.35934542951674,53.255374169760316
1890,Shawn Marion,2002-03,53.5148951402906,40.47738324737741,22.65900415988125,96.96217675893416,45.07364779844705
1890,Shawn Marion,2003-04,46.801241156500076,29.069695414665308,25.303223926610546,97.54649211921897,45.89418999354176
1890,Shawn Marion,2004-05,51.92961462336919,49.277915674596706,21.3354125180084,100.0,61.95802159179817
1890,Shawn Marion,2005-06,58.717170479732125,65.64253704534057,19.67036776921556,100.0,62.92269146917104
1890,Shawn Marion,2006-07,46.8731731753938,67.16330942730474,20.178210829886638,100.0,52.539949862376204
1890,Shawn Marion,2007-08,39.66912053250803,55.56318637859823,27.298805210679085,100.0,56.85931862001766
1890,Shawn Marion,2008-09,30.432791933612624,33.336484730254206,23.381188611022818,77.97377912927288,48.99341336511419
1890,Shawn Marion,2009-10,32.91561609755945,39.254020947451984,18.697063207387988,65.74863620750713,38.85968012843575
1890,Shawn Marion,2010-11,43.33612692965772,46.85430128321934,13.19091694785719,60.55579272622469,50.710319786001236
1890,Shawn Marion,2011-12,28.650170181696875,16.984433668726165,25.16292564119702,72.69266179897701,50.28403494195227
1890,Shawn Marion,2012-13,37.19359431725169,47.594656661136185,30.624881076961223,75.07549635584976,54.52070195252556
1890,Shawn Marion,2013-14,25.41161524591551,40.13190645807946,22.60626209378367,67.8428055730175,39.00153993328762
1890,Shawn Marion,2014-15,13.311402809600034,17.805637428768293,24.546743188732233,63.1799819419519,33.85174549757259
1891,Jason Terry,1999-00,28.470563434783447,21.139610727106252,62.48985950921448,57.49125796303049,5.08919338188976
1891,Jason Terry,2000-01,55.90966113035495,37.33985148575051,41.08714561255973,42.347916511066124,4.992353905899452
1891,Jason Terry,2001-02,53.20216875819005,46.02671462490707,57.07717556068291,67.66245247191216,5.923272439914839
1891,Jason Terry,2002-03,44.7952855090963,46.013062180291,68.47188005576696,56.68463070314461,5.6437238958497975
1891,Jason Terry,2003-04,44.47922130808121,31.49080174460412,48.243344222051206,53.88069533811056,11.240176628676604
1891,Jason Terry,2004-05,38.635160323963746,72.66656084073185,70.01561756969717,54.08644591314714,3.1099804572311465
1891,Jason Terry,2005-06,50.59338401042892,58.20485728845248,44.699042894124084,49.033114164435055,0.0
1891,Jason Terry,2006-07,48.156403537749455,63.51542962845552,59.894378478241514,42.388726203520996,3.6517226158109652
1891,Jason Terry,2007-08,50.91404805425718,57.38374319154643,47.209817878026975,46.48635704624427,3.1891021423937773
1891,Jason Terry,2008-09,64.75429413311218,56.16494052779161,41.04174691256325,58.549867730462616,1.3445630390234573
1891,Jason Terry,2009-10,52.76572183425673,47.32960859165857,49.62033774658656,55.20382687299149,0.0
1891,Jason Terry,2010-11,52.82074064958321,44.16022214245426,46.50759786781889,53.246673601111524,0.0
1891,Jason Terry,2011-12,48.25767147619759,41.80478746265152,39.47032008435947,65.52215364599301,1.2511685263237804
1891,Jason Terry,2012-13,32.86219755202807,53.87040655364487,37.53358610225506,49.02539927765104,1.453398860937979
1891,Jason Terry,2013-14,17.71494432777183,23.36656171887941,40.09028645531131,15.032731046450753,0.0
1891,Jason Terry,2014-15,25.618036897888285,59.94733051936556,37.21276581043419,56.012320910008015,1.2039610298643184
1891,Jason Terry,2015-16,26.51788225772645,41.72019731805401,36.510599511960365,46.72006293398384,0.0
1891,Jason Terry,2016-17,9.296303405674593,69.86198208444738,37.6342007413144,52.6879459781215,2.382214275289285
1891,Jason Terry,2017-18,6.028295567781877,34.736904532924875,35.990100406010924,77.98916557829477,0.0
1892,Trajan Langdon,1999-00,26.903915698508584,44.57914560121935,32.710058626277835,13.43785560424607,10.674081767128039
1892,Trajan Langdon,2000-01,28.56076805501104,51.64793073199966,28.884949471941056,26.882081456697087,2.8626501789396084
1892,Trajan Langdon,2001-02,42.51766885183218,38.056435140307855,36.061982751093566,21.53347300475075,13.517257846369127
1894,Corey Maggette,1999-00,47.717529189391065,47.79755332161257,0.0,8.28804278713671,46.87025868834673
1894,Corey Maggette,2000-01,53.35604483769979,51.98677183827185,9.23710703788296,15.223614017602424,42.11431077262616
1894,Corey Maggette,2001-02,43.33689665614205,50.87072538093803,16.07348538167527,24.74787292702906,20.965791789838907
1894,Corey Maggette,2002-03,57.5886670359323,52.869939138111796,11.801227759822561,22.296538670800313,25.868289534749415
1894,Corey Maggette,2003-04,63.65274350059947,63.39063090743174,20.09910722504349,25.158543617990436,26.39767092432476
1894,Corey Maggette,2004-05,67.84628969285973,57.597577169167145,22.728719743078923,28.92192766832173,24.974492746209393
1894,Corey Maggette,2005-06,68.42508375209485,62.47031789936103,11.458544253326382,7.3728580664342545,29.35873885088114
1894,Corey Maggette,2006-07,60.34640305291492,61.59900248882452,18.56252487395247,15.639257700585837,33.860713188958
1894,Corey Maggette,2007-08,70.58298454786569,67.5082210350117,16.10753383846036,24.78357101934185,24.25100241411038
1894,Corey Maggette,2008-09,67.4565324563662,61.169434198287874,9.249622722967509,5.393437318606038,29.103003604774603
1894,Corey Maggette,2009-10,78.09216204438738,76.62784296665419,18.05235932277639,3.829116763377956,31.130397784202486
1894,Corey Maggette,2010-11,63.77257331568865,57.259217056020454,3.370391714583328,0.0,27.817062387409173
1894,Corey Maggette,2011-12,59.13721941770122,30.606314238519676,6.967622660840177,14.384485764804516,19.56669859282654
1894,Corey Maggette,2012-13,31.845332496928357,17.643246959491925,20.69031272699621,0.0,8.184057782625175
1895,William Avery,1999-00,23.827216752838126,0.0,59.9715052363745,3.997545449938548,4.269382877881306
1895,William Avery,2000-01,26.075488480595876,14.186358302580132,46.355536570197856,19.823348078078265,0.0
1895,William Avery,2001-02,16.80039699963105,0.0,46.621044405073405,30.54009435531222,6.480528922978393
1897,Metta World Peace,1999-00,34.540912948107604,18.57289242150104,24.428357028113286,77.35808003101906,19.00047650272383
1897,Metta World Peace,2000-01,34.055082579357574,14.957599810209912,30.33201300248863,71.1081454585395,15.456116254578594
1897,Metta World Peace,2001-02,43.275955051009284,23.175356045695825,19.65599157977408,87.09534165966055,27.735018694679464
1897,Metta World Peace,2002-03,46.06742229372206,36.45809356464195,27.484365501677722,80.68694535500723,25.459930107652923
1897,Metta World Peace,2003-04,50.80294281318313,27.787283718561127,28.802133417027004,81.51497800701561,21.156572724697252
1897,Metta World Peace,2004-05,66.33929843191476,73.55658795176267,24.921892613519113,54.878166903736684,23.113514121320407
1897,Metta World Peace,2005-06,43.71707823837563,18.735998330441507,31.873069218801554,79.22121271609508,17.809772003158667
1897,Metta World Peace,2006-07,51.886933777017234,40.72930652525205,32.35739701879529,75.99718155945233,28.666503572364128
1897,Metta World Peace,2007-08,58.03389609165461,39.177696462642416,27.75728193340288,85.44027548249161,24.543311739809717
1897,Metta World Peace,2008-09,49.29329587790417,28.631953584515422,33.526724819804365,61.227530712363944,20.99275294571389
1897,Metta World Peace,2009-10,24.792229568414925,29.39727291816952,36.714453336468964,56.73347326874934,17.68480062942045
1897,Metta World Peace,2010-11,19.313995458102408,15.95030773464336,33.064317698164956,70.20814183226646,14.15072848190439
1897,Metta World Peace,2011-12,18.911483193739503,12.471556389869656,35.76953134447087,55.479312486518104,18.00548490803385
1897,Metta World Peace,2012-13,31.46269598584776,30.790082797656144,19.678111033473776,66.60155802732314,22.775713907498236
1897,Metta World Peace,2013-14,30.068973450424362,8.42136991463208,14.866623480608018,66.69497150241148,24.785170925173873
1897,Metta World Peace,2015-16,20.730652115831624,0.0,26.3430023579879,36.18157861074866,22.764307848312036
1897,Metta World Peace,2016-17,29.757798153073946,0.0,28.44123681003799,58.64477336956426,16.361587812006004
1898,Cal Bowdler,1999-00,19.190059142689385,5.429749011342178,9.737503655582449,37.152960005724466,37.35816412011432
1898,Cal Bowdler,2000-01,32.41918343815489,37.77612237716118,8.783959137437801,63.134174383344146,41.829383697263836
1898,Cal Bowdler,2001-02,17.399583180137085,0.0,17.187070203587503,39.112327605846616,35.792388033624405
1899,James Posey,1999-00,24.517401082678493,46.19936259354109,28.375422970234194,52.51423011633122,24.769896283325803
1899,James Posey,2000-01,20.26929969874689,27.805854291003417,29.364527640278943,47.3190801482651,35.387218683272025
1899,James Posey,2001-02,28.57228171490488,10.437007873996627,27.82408902020589,58.1050027560275,34.58761587697223
1899,James Posey,2002-03,29.507998433857814,31.72454181590708,24.338248349068355,47.395285675544876,27.654140296838985
1899,James Posey,2003-04,45.91575424781455,76.21682262337463,19.025986315752615,61.96921508815386,26.7692390802377
1899,James Posey,2004-05,19.8795121007564,22.866673974566606,23.37157246020527,40.468158982069966,24.63015285930677
1899,James Posey,2005-06,13.571553600603265,56.85030815496873,24.478170826366295,22.780169459373926,24.792376342431865
1899,James Posey,2006-07,18.908320868623345,59.8160968685757,26.335845558492537,35.659695224495366,31.58896220526638
1899,James Posey,2007-08,20.883483937521955,63.447365535730206,29.30028632036013,37.152960005724466,27.17010468487256
1899,James Posey,2008-09,22.887456609070817,54.64261719893761,17.81814496656603,21.619936016905676,25.46125455308751
1899,James Posey,2009-10,10.167810977287882,34.39579522961765,34.35113712503713,10.003663709404597,30.63452116257449
1899,James Posey,2010-11,18.822204004413614,15.559411294806985,22.5525846762695,7.779961208899312,26.22271607890484
1900,Quincy Lewis,1999-00,23.463668319454804,0.0,14.172561291145405,0.0,19.076164429870726
1900,Quincy Lewis,2000-01,22.312313655131792,8.12842666847129,18.306887776368647,0.0,14.830080406703217
1900,Quincy Lewis,2001-02,20.22852777006719,10.696801501604105,20.876960894227008,7.792559235451514,6.081797668944492
1900,Quincy Lewis,2003-04,13.20527991659488,0.0,10.153216074555944,19.243115535857967,10.660976914490075
1901,Dion Glover,1999-00,42.37194354615966,14.853817037979343,16.177727907044854,50.003072629843935,6.971343852271245
1901,Dion Glover,2000-01,30.938997928449858,4.579550106404481,24.455638517764356,53.19277765796229,21.561068580389747
1901,Dion Glover,2001-02,40.56258667014871,18.40423582407891,20.302410440667224,51.530413005755705,21.50331528819685
1901,Dion Glover,2002-03,35.007414114160824,28.564086597962902,25.04712307158467,45.03708201573978,22.438217841033566
1901,Dion Glover,2003-04,32.97478140411144,9.321469957968105,24.849481510106987,42.378932860153604,25.775970550558146
1901,Dion Glover,2004-05,31.533327790896955,10.30971875186228,30.427266211176317,62.43744631612424,26.868596132917723
1902,Jeff Foster,1999-00,52.15238164948678,84.98936596382104,32.890558491657956,0.0,89.62990461883864
1902,Jeff Foster,2000-01,7.931193223599102,19.021222242337497,9.762446400720858,28.198037770791217,79.4905751585713
1902,Jeff Foster,2001-02,14.993444721800447,19.263701764790383,14.918593172052127,32.66045702560118,71.90371011396972
1902,Jeff Foster,2002-03,5.726659384343815,0.0,26.729256353695153,33.579923702509205,84.66466800884275
1902,Jeff Foster,2003-04,13.903256650159253,59.54748036412849,18.109070540009455,39.207135715529944,73.57007382534304
1902,Jeff Foster,2004-05,15.945277023431501,46.807752026268396,13.793854141341122,11.95317884209321,81.84699741864627
1902,Jeff Foster,2005-06,10.914273932307122,61.001396242901464,13.200774631410223,17.215372234083077,87.69434277038054
1902,Jeff Foster,2006-07,3.0879868227631886,29.007859076997143,13.823756045337932,35.83545420564233,84.96985965597932
1902,Jeff Foster,2007-08,15.272535847215469,54.62856676900809,33.19618193675487,23.463906907737332,85.43862941658331
1902,Jeff Foster,2008-09,12.779162829801754,42.35453730217603,27.530067960062787,29.31495367317895,64.05378839151564
1902,Jeff Foster,2009-10,4.193989711729696,18.25746664387954,29.54458647733706,0.0,75.63303758826967
1902,Jeff Foster,2010-11,5.2501272222169595,21.374458165331266,26.765084336736862,26.788113844440026,93.42090958977452
1902,Jeff Foster,2011-12,1.8802361502929792,55.31073241720501,7.609056070438147,4.6357955781654345,70.13330762545415
1903,Kenny Thomas,1999-00,25.75417913937975,11.847461767563281,17.43758031168879,32.36902826085195,51.2546982546383
1903,Kenny Thomas,2000-01,19.4539357990149,26.1879656028705,7.540641683772795,33.37417963406033,46.038174652847175
1903,Kenny Thomas,2001-02,37.992653409636524,31.955428596512558,16.098396287606803,61.87013351028832,40.48904239934267
1903,Kenny Thomas,2002-03,26.79147819551066,30.53456461729209,16.276723056452983,40.34015174151466,58.58107681167402
1903,Kenny Thomas,2003-04,32.32529095626949,35.29437183774141,7.012869936918661,39.48873816555886,61.506032911489314
1903,Kenny Thomas,2004-05,39.56559900266114,30.00994920700534,21.551566948471347,21.541793634945176,52.56546754710718
1903,Kenny Thomas,2005-06,25.07794634105691,41.149572701543384,23.665700783838112,43.65142952117538,58.2655114409914
1903,Kenny Thomas,2006-07,10.777981791598783,18.973404764542202,12.723661351170879,27.817516995935698,58.639772881968334
1903,Kenny Thomas,2007-08,0.0,0.0,4.370937413323596,0.0,42.74804537085198
1903,Kenny Thomas,2008-09,0.0,0.0,17.187070203587503,83.3719134763477,48.848940238709694
1903,Kenny Thomas,2009-10,0.0,26.975034159069455,14.31060589522955,33.490883181215025,62.585710680681515
1904,Devean George,1999-00,44.25007115295799,12.562366450001988,5.443592005552208,0.0,45.25569869931863
1904,Devean George,2000-01,22.071820783273473,0.0,5.800055087448724,11.05834681522758,34.453577203447786
1904,Devean George,2001-02,25.598543712483913,23.813984200898204,28.67742748754149,48.85581923957938,29.340743877025254
1904,Devean George,2002-03,21.777022703437172,15.730098329477569,24.722408042996385,39.99543997118376,32.145176323045156
1904,Devean George,2003-04,22.38922564491363,19.232366220717463,22.713412885015877,51.517479764676224,28.87474462268291
1904,Devean George,2004-05,30.26054668851486,16.9395403165896,20.129335983051682,14.677861063146903,29.45187950259814
1904,Devean George,2005-06,19.5196608719924,15.237823088412236,21.274186480897665,52.3914268957795,31.844180833274947
1904,Devean George,2006-07,20.5211423621342,16.692348301962245,10.871403830520974,34.91946420277931,27.940537148659562
1904,Devean George,2007-08,11.070542306387651,0.0,23.21853586356097,19.00315416050044,26.892558004331406
1904,Devean George,2008-09,6.604076233053882,15.521861473860818,15.91541295992078,46.057289459669406,13.248259826545326
1904,Devean George,2009-10,23.799301018708707,50.91901922380709,27.243355738917767,46.94336118767515,21.94983449997825
1905,Andrei Kirilenko,2001-02,37.90432400532763,47.498325440488294,14.261195876933705,100.0,35.96350272113692
1905,Andrei Kirilenko,2002-03,42.05042213991609,68.97507223584807,17.593908580684673,100.0,36.397444820988795
1905,Andrei Kirilenko,2003-04,43.401736600617184,50.334204412623166,21.699629230024613,100.0,44.54082605664576
1905,Andrei Kirilenko,2004-05,48.11342295126095,69.45009969180036,31.192255313837,100.0,36.11807535707602
1905,Andrei Kirilenko,2005-06,37.31539051314701,49.10939393642039,33.7830762591827,100.0,41.23645011033204
1905,Andrei Kirilenko,2006-07,18.66053525936695,50.10696916581661,31.907014813293365,100.0,26.434800040543184
1905,Andrei Kirilenko,2007-08,29.911952784425367,71.03448858086163,46.62963507386844,95.3175428577943,25.98688632036624
1905,Andrei Kirilenko,2008-09,40.28319390128707,45.77069123974256,30.463421852922874,97.56322731642655,30.112378708071187
1905,Andrei Kirilenko,2009-10,38.01928702898466,64.17520555674751,38.34302884510062,100.0,25.85469316940017
1905,Andrei Kirilenko,2010-11,32.70805572180988,54.5008849754166,34.07676496064177,93.63302980964563,28.028971196383278
1905,Andrei Kirilenko,2012-13,34.84255865709038,65.22069989479284,30.02368108213477,100.0,31.54453247054892
1905,Andrei Kirilenko,2013-14,15.341235320849167,37.87031675829767,26.642145998971817,72.59647951668549,31.39913861206553
1905,Andrei Kirilenko,2014-15,0.0,0.0,17.187070203587503,53.07282175671691,42.964438667080344
1906,Tim James,1999-00,48.765677150974454,0.0,17.187070203587503,100.0,40.320677091420784
1906,Tim James,2000-01,9.844362508172736,0.0,17.187070203587503,0.0,34.63055065446822
1906,Tim James,2001-02,19.854785090503245,0.0,0.0,0.0,38.515181381214255
1907,Vonteego Cummings,1999-00,35.60040645681325,15.246010942137083,46.06000182080572,48.02072954460609,10.984212892133199
1907,Vonteego Cummings,2000-01,24.589817346209443,0.0,58.138686483915706,37.91966906664182,8.270152143424864
